"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
559,2.56838975474238396E-04,2.58997599012218476E-04,2.75591970421373844E-04,2.76435900013893843E-03,2.80174507875926649E-03,2.83440598286688328E-03,2.97746504656970501E-03,3.01213502418249931E-03,3.06146591901779175E-03
560,2.57309060543775558E-04,2.59332353598438104E-04,2.69394018687307835E-04,2.55479291081428528E-03,2.58475512964650858E-03,2.61033000424504280E-03,2.82922992482781410E-03,2.87535653682425597E-03,2.91200401261448860E-03
561,2.59262043982744217E-04,2.61213298654183680E-04,2.70748976618051529E-04,2.81233398709446192E-03,2.84655235824175139E-03,2.87963100709021091E-03,3.03107895888388157E-03,3.06622867123223760E-03,3.10033501591533422E-03
562,2.59706052020192146E-04,2.61628532316535655E-04,2.78344028629362583E-04,2.73637601640075445E-03,2.76194107369519878E-03,2.78942997101694345E-03,2.95792496763169765E-03,3.00718096899799982E-03,3.03988601081073284E-03
563,2.59418040513992310E-04,2.61452756240032581E-04,2.71248980425298214E-04,2.80702207237482071E-03,2.84370370907708952E-03,2.87304306402802467E-03,3.02919605746865273E-03,3.06127559393644258E-03,3.10283002909272909E-03
564,2.59933993220329285E-04,2.63003165600821510E-04,2.91768927127122879E-04,2.73792701773345470E-03,2.76348341722041290E-03,2.80136696528643370E-03,2.95615894719958305E-03,3.00783185986802041E-03,3.07098194025456905E-03
565,2.62018991634249687E-04,2.64060059562325547E-04,2.79595959000289440E-04,2.80683010350912809E-03,2.84288386930711678E-03,2.87784694228321314E-03,3.01157298963516951E-03,3.05121278157457479E-03,3.08325502555817366E-03
566,2.62473011389374733E-04,2.67362135346047676E-04,7.71950930356979370E-04,2.73540103808045387E-03,2.76380325783975303E-03,2.82000401057302952E-03,2.95685802120715380E-03,3.00643383758142629E-03,3.04089603014290333E-03
567,2.63151014223694801E-04,2.64940909110009679E-04,2.82063032500445843E-04,2.80607596505433321E-03,2.84124327590689046E-03,2.87622003816068172E-03,3.02037002984434366E-03,3.04655060288496274E-03,3.08549904730170965E-03
568,2.63475929386913776E-04,2.65511917532421744E-04,2.76859966106712818E-04,2.73646402638405561E-03,2.76230309274978986E-03,2.78093700762838125E-03,2.95050302520394325E-03,2.98951149801723578E-03,3.03827505558729172E-03
569,2.64617032371461391E-04,2.66775203053839496E-04,2.76013975962996483E-04,2.80440796632319689E-03,2.83530725864693635E-03,2.87924299482256174E-03,3.02485306747257710E-03,3.05468390346504614E-03,3.10060195624828339E-03
570,2.65031005255877972E-04,2.66908193007111541E-04,2.76123988442122936E-04,2.74228304624557495E-03,2.77459833188913691E-03,2.80186894815415144E-03,2.96125898603349924E-03,2.99741514376364792E-03,3.04026901721954346E-03
571,2.77510960586369038E-04,2.79629890574142306E-04,2.95700039714574814E-04,2.78744101524353027E-03,2.82865348621271460E-03,2.86317209247499704E-03,3.01880703773349524E-03,3.05263535934500356E-03,3.09410807676613331E-03
572,2.78016086667776108E-04,2.80870787682943081E-04,3.00254905596375465E-04,2.74343695491552353E-03,2.77192521607503347E-03,2.80492298770695925E-03,2.96327797695994377E-03,3.00192731316201427E-03,3.03158792667090893E-03
573,2.67778057605028152E-04,2.70101376809179909E-04,2.82897031866014004E-04,2.78125703334808350E-03,2.82328759436495467E-03,2.85729905590415001E-03,3.02740803454071283E-03,3.05754590197466385E-03,3.08931502513587475E-03
574,2.68189003691077232E-04,2.70526629756204803E-04,2.79300962574779987E-04,2.73445900529623032E-03,2.77078649494797054E-03,2.79514200519770384E-03,2.95014597941190004E-03,2.99189688055775949E-03,3.02886997815221548E-03
575,2.69364914856851101E-04,2.71435485919937526E-04,2.83421017229557037E-04,2.78564495965838432E-03,2.82134568202309192E-03,2.84780899528414011E-03,3.01665510050952435E-03,3.04881840944290147E-03,3.08593397494405508E-03
576,2.69867945462465286E-04,2.73185183759778669E-04,3.05105000734329224E-04,2.58187798317521811E-03,2.61172287981025972E-03,2.66521098092198372E-03,2.85645201802253723E-03,2.90316514903679471E-03,2.94768705498427153E-03
577,2.75796977803111076E-04,2.78506879694759724E-04,2.95367906801402569E-04,2.85775808151811361E-03,2.88373993826098731E-03,2.91106605436652899E-03,3.08205198962241411E-03,3.12665786594152305E-03,3.16278799436986446E-03
578,2.77682091109454632E-04,2.79902344918809827E-04,2.96109938062727451E-04,2.80304602347314358E-03,2.83346258802339357E-03,2.86345102358609438E-03,3.04612889885902405E-03,3.09295769315213066E-03,3.12286801636219025E-03
579,2.76484992355108261E-04,2.78588077635504331E-04,2.95247067697346210E-04,2.86826200317591429E-03,2.91401314432732745E-03,2.94485699851065874E-03,3.08364001102745533E-03,3.13581524067558419E-03,3.17040295340120792E-03
580,2.76742037385702133E-04,2.78894772054627603E-04,3.10631003230810165E-04,2.80390400439500809E-03,2.83467618864960934E-03,2.95174901839345694E-03,3.04174202028661966E-03,3.08954821201041412E-03,3.12484696041792631E-03
581,2.78034014627337456E-04,2.80262885498814337E-04,2.98375962302088737E-04,2.85621208604425192E-03,2.90988598484545873E-03,2.94372299686074257E-03,3.08617507107555866E-03,3.12048940919339548E-03,3.15886293537914753E-03
582,2.77562998235225677E-04,2.79660655069164862E-04,2.90686963126063347E-04,2.78207589872181416E-03,2.81492262613028312E-03,2.85270099993795156E-03,3.03174997679889202E-03,3.06516543030738685E-03,3.10839898884296417E-03
583,2.78749968856573105E-04,2.81128020142205242E-04,2.93737044557929039E-04,2.85957497544586658E-03,2.89323099772445698E-03,2.92258604895323515E-03,3.06575896684080362E-03,3.11083964188583377E-03,3.16809304058551788E-03
584,2.80195963568985462E-04,2.82424924662336803E-04,3.05738998576998711E-04,2.78205599170178175E-03,2.83007791731506751E-03,2.86010303534567356E-03,3.01915605086833239E-03,3.05554992170073252E-03,3.08982294518500566E-03
585,2.80551961623132229E-04,2.82902867766097067E-04,2.97509948723018169E-04,2.86644499283283949E-03,2.89975586580112519E-03,2.93041707482188940E-03,3.09504591859877110E-03,3.12179531436413598E-03,3.14294209238141775E-03
586,2.81090033240616322E-04,2.83071052399463919E-04,2.98229046165943146E-04,2.78348696883767843E-03,2.84086466068401945E-03,2.87583598401397467E-03,3.02514398936182261E-03,3.06297936127521153E-03,3.11214989051222801E-03
587,2.82875029370188713E-04,2.85484182531945362E-04,3.09240072965621948E-04,2.85453605465590954E-03,2.89269897388294258E-03,2.92391306720674038E-03,3.09401494450867176E-03,3.12210008618421823E-03,3.15033900551497936E-03
588,2.83426023088395596E-04,2.85577992908656573E-04,3.03395092487335205E-04,2.78908398468047380E-03,2.83300854149274575E-03,2.86977295763790607E-03,3.01836500875651836E-03,3.05678528384305650E-03,3.12864000443369150E-03
589,2.84772017039358616E-04,2.88600916392169960E-04,3.46266082488000393E-04,2.85237305797636509E-03,2.88168732076883333E-03,2.94726504944264889E-03,3.09651996940374374E-03,3.12362562865018756E-03,3.20440996438264847E-03
590,2.85159097984433174E-04,2.87451687036082142E-04,3.02521977573633194E-04,2.78377206996083260E-03,2.82053878996521047E-03,2.86262098234146833E-03,3.02008201833814383E-03,3.05298917694017203E-03,3.09685303363949060E-03
591,2.85724061541259289E-04,2.87781592342071363E-04,3.03228036500513554E-04,2.83413392025977373E-03,2.87382606533355964E-03,2.91960302274674177E-03,3.07888607494533062E-03,3.11924162437208097E-03,3.14146303571760654E-03
592,2.86135007627308369E-04,2.88072184193879498E-04,2.97099002636969090E-04,2.62847600970417261E-03,2.67889542621560462E-03,2.70554400049149990E-03,2.93367204722017050E-03,2.96271847793832437E-03,3.00489901565015316E-03
593,2.87399976514279842E-04,2.89382390910759521E-04,3.05445981211960316E-04,2.89584696292877197E-03,2.94443436432629928E-03,2.98477697651833296E-03,3.14621091820299625E-03,3.17583610885776657E-03,3.21598106529563665E-03
594,2.87726987153291702E-04,2.89908765698783095E-04,3.07105947285890579E-04,2.83515697810798883E-03,2.86954796407371676E-03,2.89433100260794163E-03,3.07992496527731419E-03,3.12251790659502128E-03,3.16050101537257433E-03
595,2.89810006506741047E-04,2.91726021678186988E-04,3.02586006000638008E-04,2.90531897917389870E-03,2.93922786484472360E-03,2.97421298455446959E-03,3.14187596086412668E-03,3.17508170031942458E-03,3.20836505852639675E-03
596,2.90303956717252731E-04,2.92307271738536626E-04,3.07517941109836102E-04,2.84101092256605625E-03,2.86745442426763380E-03,2.89395102299749851E-03,3.07806802447885275E-03,3.11857707449234977E-03,3.14507388975471258E-03
597,2.90739000774919987E-04,2.93198273866437497E-04,3.07527952827513218E-04,2.90563900489360094E-03,2.93447976117022346E-03,2.96868197619915009E-03,3.13039997126907110E-03,3.17164624691940872E-03,3.21774394251406193E-03
598,2.91162985377013683E-04,2.93364298413507614E-04,3.15119046717882156E-04,2.83373589627444744E-03,2.86857247469015503E-03,2.89630400948226452E-03,3.07811296079307795E-03,3.11322198831476401E-03,3.14201693981885910E-03
599,2.92452052235603333E-04,2.94537878944538560E-04,3.13609023578464985E-04,2.88732198532670736E-03,2.92940199724398649E-03,2.95822299085557461E-03,3.12329793814569712E-03,3.16084281075745908E-03,3.21677699685096741E-03
600,2.92990938760340214E-04,2.95117194764316017E-04,3.09581984765827656E-04,2.83343298360705376E-03,2.85985235357657077E-03,2.90745892561972141E-03,3.05792607832700014E-03,3.09375729062594425E-03,3.13897896558046341E-03
601,2.94119934551417828E-04,2.96969591290690139E-04,3.30448034219443798E-04,2.90431198664009571E-03,2.93160743545740855E-03,2.99113895744085312E-03,3.12013900838792324E-03,3.16846951725892638E-03,3.22171009611338377E-03
602,2.94656958431005478E-04,2.96779167256318061E-04,3.11024952679872513E-04,2.84191803075373173E-03,2.87114281440153723E-03,2.91150109842419624E-03,3.07712994981557131E-03,3.10825761989690389E-03,3.14199307467788458E-03
603,3.06713045574724674E-04,3.09689639252610518E-04,3.25873028486967087E-04,2.89766897913068533E-03,2.92888573603704511E-03,2.95852101407945156E-03,3.13626299612224102E-03,3.16310937167145435E-03,3.20490298327058554E-03
604,3.07420035824179649E-04,3.09512997046113166E-04,3.22652980685234070E-04,2.82832200173288584E-03,2.86729448824189553E-03,2.91108700912445784E-03,3.06468596681952477E-03,3.10553994379006524E-03,3.15513706300407648E-03
605,2.97546968795359135E-04,3.00038250861689362E-04,3.21875908412039280E-04,2.89956096094101667E-03,2.92973622563295118E-03,2.95837898738682270E-03,3.12695198226720095E-03,3.16008681780658709E-03,3.18309001158922911E-03
606,2.98009952530264854E-04,3.00084683694876804E-04,3.14211007207632065E-04,2.83048197161406279E-03,2.86187097197398554E-03,2.89967795833945274E-03,3.05742002092301846E-03,3.09428619220852808E-03,3.15280503127723932E-03
607,2.99386098049581051E-04,3.01611022441647847E-04,3.18299047648906708E-04,2.88540695328265429E-03,2.91598871466703909E-03,2.96730408445000648E-03,3.11516597867012024E-03,3.15951815573498529E-03,3.18418093957006931E-03
608,2.99754086881875992E-04,3.01861109328456121E-04,3.26800975017249584E-04,2.66446603927761316E-03,2.71199892507865969E-03,2.74732406251132488E-03,2.96380405779927969E-03,2.99612248898483780E-03,3.02849803119897842E-03
609,3.05502093397080898E-04,3.08006216073408669E-04,3.31155024468898773E-04,2.95017601456493139E-03,3.00493051880039181E-03,3.03056591656059027E-03,3.19730606861412525E-03,3.24206831166520782E-03,3.27484903391450644E-03
610,3.05978115648031235E-04,3.08266166248358795E-04,3.31376097165048122E-04,2.87992297671735287E-03,2.92454678798094534E-03,2.95710703358054161E-03,3.14977194648236036E-03,3.19369398173876239E-03,3.22052405681461096E-03
611,3.06027010083198547E-04,3.08138953405432520E-04,3.23411077260971069E-04,2.95089709106832743E-03,3.00206496845930888E-03,3.03325999993830919E-03,3.19356203544884920E-03,3.22472643107175883E-03,3.28152696602046490E-03
612,3.06489062495529652E-04,3.08836455224081896E-04,3.31919058226048946E-04,2.87401000969111919E-03,2.92395081603899704E-03,2.95517093036323786E-03,3.14009399153292179E-03,3.18671770626679065E-03,3.21700691711157560E-03
613,3.06989997625350952E-04,3.10251559130847519E-04,3.58113087713718414E-04,2.94906494673341513E-03,2.99447357072494917E-03,3.04491992574185133E-03,3.18382203113287687E-03,3.22176224668510114E-03,3.30637395381927490E-03
614,3.07586044073104858E-04,3.09837186941877053E-04,3.34504991769790649E-04,2.87457904778420925E-03,2.92399732978083178E-03,2.96270404942333698E-03,3.14717995934188366E-03,3.18549537565559213E-03,3.21879703551530838E-03
615,3.09530994854867458E-04,3.12061645672656596E-04,3.35901044309139252E-04,2.94627901166677475E-03,2.97959512448869824E-03,3.01372306421399117E-03,3.19119403138756752E-03,3.21612286265008209E-03,3.27978096902370453E-03
616,3.09959053993225098E-04,3.12452351208776318E-04,3.29455942846834660E-04,2.85888090729713440E-03,2.92005851515568906E-03,2.94646597467362881E-03,3.11728508677333593E-03,3.16942566540092275E-03,3.21508804336190224E-03
617,3.09719936922192574E-04,3.11895694467238999E-04,3.29363974742591381E-04,2.96397390775382519E-03,2.99191951868124379E-03,3.02178994752466679E-03,3.20913700852543116E-03,3.23504030006006339E-03,3.27306496910750866E-03
618,3.10112955048680305E-04,3.12065561884082815E-04,3.26929963193833828E-04,2.88277410436421633E-03,2.93952262029051727E-03,2.96719698235392570E-03,3.14054300542920828E-03,3.17453530500643030E-03,3.22456203866750002E-03
619,3.12458956614136696E-04,3.15252778818830902E-04,3.32431052811443806E-04,2.93912098277360201E-03,2.98060814151540491E-03,3.01331700757145882E-03,3.20132705383002758E-03,3.23467777692712944E-03,3.26755398418754339E-03
620,3.13500058837234974E-04,3.16051065456122212E-04,3.49169014953076839E-04,2.88699893280863762E-03,2.92335542850196382E-03,2.95568606816232204E-03,3.12392308842390776E-03,3.16610697889700742E-03,3.22254200000315905E-03
621,3.14160017296671867E-04,3.16482424968853602E-04,3.32979951053857803E-04,2.94282392133027315E-03,2.97062329365871836E-03,3.01386602222919464E-03,3.20914108306169510E-03,3.23283173493109713E-03,3.26639495324343443E-03
622,3.14524048008024693E-04,3.17300558090210074E-04,3.49803012795746326E-04,2.88101600017398596E-03,2.91735562379471939E-03,2.94857705011963844E-03,3.12636699527502060E-03,3.15857492038048747E-03,3.21449898183345795E-03
623,3.14606004394590855E-04,3.17764014471322255E-04,3.41297942213714123E-04,2.92832707054913044E-03,2.96085428795777282E-03,2.99742992501705885E-03,3.18665697705000639E-03,3.23100107256323130E-03,3.26843804214149714E-03
624,3.14909033477306366E-04,3.17941239918582042E-04,3.34669020958244801E-04,2.72737501654773951E-03,2.76965950848534872E-03,2.80860892962664366E-03,3.03897890262305737E-03,3.06903712567873277E-03,3.10256902594119310E-03
625,3.16841993480920792E-04,3.19819427095353491E-04,3.61233018338680267E-04,2.99715099390596151E-03,3.05232581216841872E-03,3.09408805333077908E-03,3.28386900946497917E-03,3.31354330177418763E-03,3.34321905393153429E-03
626,3.17236059345304966E-04,3.19583395030349489E-04,3.33328964188694954E-04,2.92789400555193424E-03,2.96610552817583046E-03,2.98719597049057484E-03,3.22104804217815399E-03,3.25252956012264021E-03,3.27245797961950302E-03
627,3.19411978125572205E-04,3.21728116250596951E-04,3.46933025866746902E-04,2.99230008386075497E-03,3.04638260393403368E-03,3.07516008615493774E-03,3.27240105252712965E-03,3.30912220873869805E-03,3.33445193246006966E-03
628,3.18641890771687031E-04,3.21051325299777173E-04,3.40061960741877556E-04,2.90375004988163710E-03,2.95624133432283989E-03,3.52292298339307308E-03,3.19904508069157600E-03,3.23963246541097679E-03,3.27356206253170967E-03
629,3.19098937325179577E-04,3.21713496814481862E-04,3.47395078279078007E-04,2.98472400754690170E-03,3.01631199545226904E-03,3.04123596288263798E-03,3.26207501348108053E-03,3.29237710568122633E-03,3.33949096966534853E-03
630,3.19510931149125099E-04,3.22097172611393037E-04,3.38537036441266537E-04,2.90569500066339970E-03,2.93646469945088064E-03,2.96290102414786816E-03,3.19058098830282688E-03,3.22852762066759081E-03,3.25843400787562132E-03
631,3.21067054755985737E-04,3.23333506821654715E-04,3.44512984156608582E-04,2.98155006021261215E-03,3.01405339501798104E-03,3.04688198957592249E-03,3.25724692083895206E-03,3.28764383681118613E-03,3.33419803064316511E-03
632,3.21372994221746922E-04,3.23901815572753620E-04,3.43507970683276653E-04,2.91073799598962069E-03,2.93483867193572315E-03,2.97410297207534313E-03,3.17423802334815264E-03,3.22210190817713788E-03,3.26529005542397499E-03
633,3.22830979712307453E-04,3.24936152319423846E-04,3.42231942340731621E-04,3.00225301180034876E-03,3.03320100996643189E-03,3.06588504463434219E-03,3.26822500210255384E-03,3.30736902775242980E-03,3.35050700232386589E-03
634,3.23217944242060184E-04,3.25398697750642872E-04,3.42686078511178493E-04,2.92276206891983747E-03,2.95105574070476159E-03,2.97699100337922573E-03,3.20438703056424856E-03,3.24707479914650328E-03,3.28413199167698622E-03
635,3.33108007907867432E-04,3.35743615287356005E-04,4.23824996687471867E-04,2.98578094225376844E-03,3.02646745461970573E-03,3.06446303147822618E-03,3.27281199861317873E-03,3.30574484658427686E-03,3.35683894809335470E-03
636,3.33410920575261116E-04,3.36714531295001268E-04,3.85727966204285622E-04,2.91175500024110079E-03,2.95459351502358860E-03,3.04515298921614885E-03,3.20482894312590361E-03,3.24179384857416339E-03,3.29836306627839804E-03
637,3.26331937685608864E-04,3.28695949283428390E-04,3.39352060109376907E-04,2.97792907804250717E-03,3.01710187224671226E-03,3.05289099924266338E-03,3.26449691783636808E-03,3.30125895794480990E-03,3.33581992890685797E-03
638,3.26976063661277294E-04,3.29088043654337473E-04,3.40759055688977242E-04,2.91984295472502708E-03,2.95303342747501923E-03,2.98470992129296064E-03,3.19476507138460875E-03,3.23533661896363003E-03,3.26511007733643055E-03
639,3.28151043504476547E-04,3.30920391716063079E-04,3.52089991793036461E-04,2.98125308472663164E-03,3.01150524872355243E-03,3.05201893206685781E-03,3.25165106914937496E-03,3.29067993327044001E-03,3.32494603935629129E-03
640,3.28717054799199104E-04,3.30801095115020819E-04,3.42321000061929226E-04,2.75466195307672024E-03,2.78257490135729339E-03,2.81090696807950735E-03,3.10759106650948524E-03,3.14470436307601534E-03,3.18283599335700274E-03
641,3.35188000462949276E-04,3.37577870232053014E-04,3.57988988980650902E-04,3.32334008999168873E-03,3.37071229470893748E-03,3.40910907834768295E-03,3.44836292788386345E-03,3.50030165631324067E-03,3.55104694608598948E-03
642,3.35749005898833275E-04,3.37621537037193875E-04,3.49709996953606606E-04,3.22444399353116751E-03,3.27000628691166782E-03,3.29240399878472090E-03,3.43667808920145035E-03,3.48581486032344514E-03,3.52437095716595650E-03
643,3.35554010234773159E-04,3.38104299735277926E-04,3.67015018127858639E-04,3.32168501336127520E-03,3.36933410144411079E-03,3.41007008682936430E-03,3.49200505297631025E-03,3.53857995942234932E-03,3.58029606286436319E-03
644,3.36101977154612541E-04,3.38152509648352801E-04,3.50442016497254372E-04,3.22219298686832190E-03,3.26566029340028723E-03,3.30191303510218859E-03,3.50117299240082502E-03,3.56300059938803289E-03,3.61504091415554285E-03
645,3.36715951561927795E-04,3.39074809453450204E-04,3.57629964128136635E-04,3.32933396566659212E-03,3.36702453903853878E-03,3.39379103388637304E-03,3.57830000575631857E-03,3.62316818092949704E-03,3.66885308176279068E-03
646,3.37260076776146889E-04,3.39693546411581307E-04,3.56272095814347267E-04,3.22821200825273991E-03,3.26855433988384883E-03,3.30426299478858709E-03,3.51021799724549055E-03,3.55800858000293293E-03,3.60340508632361889E-03
647,3.39335994794964790E-04,3.42258115415461437E-04,3.84522019885480404E-04,3.30290792044252157E-03,3.35392518318258217E-03,3.43297899235039949E-03,3.58974409755319357E-03,3.61834250157699183E-03,3.66970396135002375E-03
648,3.40019003488123417E-04,3.42143472516909220E-04,3.58466990292072296E-04,3.22218204382807016E-03,3.26560026849620098E-03,3.29715094994753599E-03,3.51067702285945415E-03,3.54787984979338918E-03,3.58963501639664173E-03
649,3.39600956067442894E-04,3.42133624362759247E-04,3.62648046575486660E-04,3.33270500414073467E-03,3.35991105413995742E-03,3.39269894175231457E-03,3.58359899837523699E-03,3.61973933060653506E-03,3.66051308810710907E-03
650,3.39949037879705429E-04,3.42144418973475768E-04,3.63729079253971577E-04,3.22863308247178793E-03,3.27069836901500892E-03,3.30248509999364614E-03,3.51485097780823708E-03,3.55352635844610526E-03,3.58869298361241817E-03
651,3.43148014508187771E-04,3.45108223264105611E-04,3.60625912435352802E-04,3.30793403554707766E-03,3.34156896802596630E-03,3.37856705300509930E-03,3.58918297570198774E-03,3.62416786723770111E-03,3.66064195986837149E-03
652,3.43722989782691002E-04,3.45903530833311442E-04,3.62103921361267567E-04,3.22948698885738850E-03,3.26719718868844367E-03,3.30444495193660259E-03,3.49789590109139681E-03,3.54451317689381644E-03,3.58605303335934877E-03
653,3.44239058904349804E-04,3.46636854228563637E-04,3.63648985512554646E-04,3.31260694656521082E-03,3.34226393955759779E-03,3.37242404930293560E-03,3.56906594242900610E-03,3.61104627605527686E-03,3.65403795149177313E-03
654,3.44731961376965046E-04,3.47541172523051548E-04,3.64579958841204643E-04,3.22008505463600159E-03,3.26147802872583372E-03,3.29131993930786848E-03,3.49019293207675219E-03,3.53175375610589827E-03,3.56829504016786814E-03
655,3.45167936757206917E-04,3.47565834526904053E-04,3.67157044820487499E-04,3.30393493641167879E-03,3.32827766891568861E-03,3.35533800534904003E-03,3.57432593591511250E-03,3.61012262641452301E-03,3.65315400995314121E-03
656,3.45755950547754765E-04,3.48059308016672724E-04,3.69237968698143959E-04,3.03865806199610233E-03,3.06356514221988547E-03,3.09706793632358313E-03,3.36559093557298183E-03,3.42685813433490742E-03,3.49688204005360603E-03
657,3.47487046383321285E-04,3.49685579421930002E-04,3.70546011254191399E-04,3.34640091750770807E-03,3.38567042606882683E-03,3.41496500186622143E-03,3.62723600119352341E-03,3.67634407361038017E-03,3.71617299970239401E-03
658,3.48053989000618458E-04,3.51066509610973242E-04,4.10554930567741394E-04,3.25587892439216375E-03,3.28793330118059982E-03,3.36781202349811792E-03,3.53764102328568697E-03,3.59621701529249521E-03,3.66138003300875425E-03
659,3.50179965607821941E-04,3.52126429788768237E-04,3.67915024980902672E-04,3.34133708383888006E-03,3.38464538101106898E-03,3.41901497449725866E-03,3.60865204129368067E-03,3.66362467408179937E-03,3.71194502804428339E-03
660,3.50662972778081894E-04,3.52864102460444034E-04,3.69770918041467667E-04,3.25616099871695042E-03,3.28266421915031879E-03,3.30878898967057467E-03,3.52634198497980833E-03,3.59325333032757110E-03,3.64415999501943588E-03
661,3.51274968124926090E-04,3.53901451453566586E-04,3.70676978491246700E-04,3.34126001689583063E-03,3.38356533320620639E-03,3.41903697699308395E-03,3.60020494554191828E-03,3.65569382091052945E-03,3.71428299695253372E-03
662,3.51807102560997009E-04,3.54499812237918399E-04,3.74833005480468273E-04,3.25067411176860332E-03,3.28734213486313841E-03,3.31824808381497860E-03,3.53306904435157776E-03,3.59107625088654408E-03,3.63350601401180029E-03
663,3.53205017745494843E-04,3.55940788867883300E-04,3.92135931178927422E-04,3.33669001702219248E-03,3.38652675040066213E-03,3.42710700351744890E-03,3.59575799666345119E-03,3.65468884934671157E-03,3.70079197455197573E-03
664,3.53692914359271526E-04,3.56088137486949624E-04,3.72614944353699684E-04,3.25213803444057703E-03,3.28568728175014169E-03,3.32734605763107538E-03,3.53909796103835106E-03,3.58374938135966672E-03,3.62334295641630888E-03
665,3.55518073774874210E-04,3.57885202392935696E-04,3.75992967747151852E-04,3.33629699889570475E-03,3.38317137211561125E-03,3.42462502885609865E-03,3.60255409032106400E-03,3.65182224195450492E-03,3.69395699817687273E-03
666,3.55829019099473953E-04,3.58679232303984411E-04,3.83650069124996662E-04,3.26110899914056063E-03,3.29371462692506622E-03,3.31940292380750179E-03,3.53190000168979168E-03,3.57396164326928469E-03,3.61226894892752171E-03
667,3.62915918231010437E-04,3.65267256274819357E-04,3.85556020773947239E-04,3.32355708815157413E-03,3.36238420568406521E-03,3.39589698705822229E-03,3.58917308039963245E-03,3.63415204570628715E-03,3.68496798910200596E-03
668,3.63350030966103077E-04,3.66470226435922021E-04,3.99473938159644604E-04,3.23937193024903536E-03,3.28742684330791219E-03,3.36173991672694683E-03,3.53028310928493738E-03,3.57534329756163021E-03,3.62612190656363964E-03
669,3.59302037395536900E-04,3.61517139244824765E-04,3.77468066290020943E-04,3.32030805293470621E-03,3.35944999824278057E-03,3.39352001901715994E-03,3.58134298585355282E-03,3.62421565805561702E-03,3.67393600754439831E-03
670,3.59769910573959351E-04,3.62396855489350873E-04,3.85658000595867634E-04,3.23924294207245111E-03,3.28449581284076097E-03,3.32288397476077080E-03,3.50447301752865314E-03,3.56231175246648438E-03,3.61929601058363914E-03
671,3.61221958883106709E-04,3.63610674394294420E-04,3.80737939849495888E-04,3.31911200191825628E-03,3.35512144141830596E-03,3.39718395844101906E-03,3.57862201053649187E-03,3.62419382785446938E-03,3.65136400796473026E-03
672,3.61579004675149918E-04,3.63970747566781942E-04,3.83717007935047150E-04,3.06509702932089567E-03,3.08362260577268836E-03,3.11458995565772057E-03,3.39747406542301178E-03,3.44368262565694768E-03,3.49379098042845726E-03
673,3.67810018360614777E-04,3.70440797996707326E-04,3.89782944694161415E-04,3.38226999156177044E-03,3.42480662628076972E-03,3.45216994173824787E-03,3.66005802061408758E-03,3.70160072925500641E-03,3.74172301962971687E-03
674,3.68422013707458973E-04,3.70506353792734414E-04,3.90341039746999741E-04,3.26993991620838642E-03,3.31992164603434319E-03,3.34531802218407393E-03,3.56485799420624971E-03,3.62854231614619539E-03,3.65273002535104752E-03
675,3.68505949154496193E-04,3.71126961545087419E-04,3.95976006984710693E-04,3.37869301438331604E-03,3.42529473942704320E-03,3.45093198120594025E-03,3.65917000453919172E-03,3.69763731141574577E-03,3.74138494953513145E-03
676,3.68962995707988739E-04,3.71246776776388318E-04,3.87485022656619549E-04,3.28599207568913698E-03,3.32607132033444983E-03,3.35085799451917410E-03,3.55889799538999796E-03,3.62168908584863027E-03,3.66534700151532888E-03
677,3.69562068954110146E-04,3.71755503583699569E-04,3.87970008887350559E-04,3.36249591782689095E-03,3.41833279002457836E-03,3.44978692010045052E-03,3.64655407611280680E-03,3.68603231851011640E-03,3.71706101577728987E-03
678,3.70047055184841156E-04,3.72774295392446159E-04,3.88670945540070534E-04,3.28170403372496367E-03,3.32594630192034005E-03,3.35546198766678572E-03,3.55784001294523478E-03,3.61559756216593047E-03,3.65958607289940119E-03
679,3.72511101886630058E-04,3.78754244302399463E-04,4.16942988522350788E-04,3.36419302038848400E-03,3.42114081140607691E-03,3.49071505479514599E-03,3.63568298052996397E-03,3.68726978194899944E-03,3.74399998690932989E-03
680,3.72914946638047695E-04,3.75957174692302838E-04,3.92428017221391201E-04,3.28144803643226624E-03,3.32180994213558678E-03,3.35162295959889889E-03,3.56846803333610296E-03,3.61050275154411798E-03,3.66257899440824986E-03
681,3.72633105143904686E-04,3.76014242647215724E-04,3.96911054849624634E-04,3.38483194354921579E-03,3.42086054850369772E-03,3.45881993416696787E-03,3.64807294681668282E-03,3.69022924685850689E-03,3.72942502144724131E-03
682,3.73171991668641567E-04,3.75681939185596966E-04,3.93124995753169060E-04,3.29917401541024446E-03,3.33508844254538483E-03,3.36448394227772951E-03,3.57411697041243315E-03,3.61283868434839018E-03,3.65333596710115671E-03
683,3.76397976651787758E-04,3.79149986547417880E-04,3.95148992538452148E-04,3.37385491002351046E-03,3.41049021109938533E-03,3.43786901794373989E-03,3.63400101196020842E-03,3.67513475241139581E-03,3.71300405822694302E-03
684,3.76805081032216549E-04,3.78811567206866926E-04,3.94232920370995998E-04,3.27953998930752277E-03,3.33049702458083647E-03,3.35973990149796009E-03,3.55470599606633186E-03,3.60632030642591469E-03,3.64949495997279882E-03
