"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
523,2.51632998697459698E-04,2.54175425507128215E-04,2.80178035609424114E-04,3.72537807561457157E-03,3.77566515700891942E-03,4.07949194777756929E-03,3.80321592092514038E-03,3.85488324332982323E-03,4.15021996013820171E-03
524,2.52105994150042534E-04,2.54054704564623418E-04,2.72794975899159908E-04,3.71645204722881317E-03,3.75242043286561945E-03,3.86328191962093115E-03,3.80750303156673908E-03,3.84934852481819785E-03,3.94638604484498501E-03
525,2.51507968641817570E-04,2.53905590507201801E-04,2.62812944129109383E-04,3.72748705558478832E-03,3.76639026217162566E-03,3.85770294815301895E-03,3.80712794139981270E-03,3.85020793881267389E-03,3.92799999099224806E-03
526,2.52312980592250824E-04,2.54918359569273906E-04,2.79534026049077511E-04,3.70794709306210279E-03,3.77740002237260484E-03,4.82123391702771187E-03,3.79806803539395332E-03,3.90115294605493509E-03,8.31843598280102015E-03
527,2.53862934187054634E-04,2.56213284446857813E-04,2.69747106358408928E-04,3.73230304103344679E-03,3.77043853397481281E-03,4.14094200823456049E-03,3.80149693228304386E-03,3.85912959813140312E-03,4.21678402926772833E-03
528,2.54363054409623146E-04,2.57222249056212704E-04,2.75627942755818367E-04,3.72264196630567312E-03,3.76105807372368803E-03,3.90255299862474203E-03,3.81265894975513220E-03,3.86003836640156804E-03,3.97781992796808481E-03
529,2.59520020335912704E-04,2.61838002479635227E-04,2.75266938842833042E-04,3.73227801173925400E-03,3.77518917550332799E-03,3.84449097327888012E-03,3.81538202054798603E-03,3.85483765159733583E-03,4.02742403093725443E-03
530,2.59955995716154575E-04,2.62954871286638137E-04,3.21223982609808445E-04,3.72235302347689867E-03,3.77291131066158358E-03,3.88635997660458088E-03,3.81284009199589491E-03,3.85846165474504170E-03,3.96405695937573910E-03
531,2.56822910159826279E-04,2.59679976734332647E-04,2.71664001047611237E-04,3.73115402180701494E-03,3.77891257056035086E-03,4.03299205936491489E-03,3.81768902298063040E-03,3.86249786359258059E-03,4.16141597088426352E-03
532,2.57162027992308140E-04,2.59366566897369891E-04,2.72134901024401188E-04,3.73041897546499968E-03,3.76870612031780230E-03,3.86803608853369951E-03,3.81981302052736282E-03,3.85284734657034226E-03,3.92648403067141771E-03
533,2.59125023148953915E-04,2.62051404570229438E-04,2.95246951282024384E-04,3.73285799287259579E-03,3.79323596716858507E-03,4.18469298165291548E-03,3.82050499320030212E-03,3.87704219552688313E-03,4.24538098741322756E-03
534,2.59535037912428379E-04,2.62036712374538207E-04,2.77159968391060829E-04,3.73518501874059439E-03,3.77829793374985425E-03,3.86854598764330149E-03,3.80833004601299763E-03,3.85615937528200562E-03,3.91476100776344538E-03
535,2.59944004938006401E-04,2.62517030932940543E-04,2.71879951469600201E-04,3.73300805222243071E-03,3.77836203668266641E-03,3.87553893961012363E-03,3.81561298854649067E-03,3.86435587774030609E-03,3.95846599712967873E-03
536,2.60418979451060295E-04,2.62950497562997065E-04,2.81285960227251053E-04,3.72817099560052156E-03,3.76980891567654970E-03,3.83503898046910763E-03,3.81317501887679100E-03,3.86266346438787853E-03,3.96766199264675379E-03
537,2.61873006820678711E-04,2.64165860717184878E-04,2.80537060461938381E-04,3.74710198957473040E-03,3.78103018971160092E-03,3.95674700848758221E-03,3.82110802456736565E-03,3.86819864390417975E-03,4.18144604191184044E-03
538,2.62308050878345966E-04,2.64969069976359549E-04,2.73223966360092163E-04,3.74312396161258221E-03,3.79504506825469393E-03,4.37342398799955845E-03,3.82525194436311722E-03,3.87310440768487895E-03,3.97292990237474442E-03
539,2.70663062110543251E-04,2.73289796314202314E-04,2.88806040771305561E-04,3.73735197354108095E-03,3.78374094143509943E-03,3.90634394716471434E-03,3.82393295876681805E-03,3.87489070533774760E-03,4.09003393724560738E-03
540,2.70824995823204517E-04,2.74570665205828811E-04,2.96009937301278114E-04,3.72672302182763815E-03,3.81028352072462296E-03,4.30357595905661583E-03,3.82741692010313272E-03,3.91765674692578537E-03,4.27883001975715160E-03
541,2.65371054410934448E-04,2.68476703786291150E-04,2.83839995972812176E-04,3.74410895165055990E-03,4.03450002777390026E-03,4.16014902293682098E-03,3.83230496663600206E-03,4.16450688848271980E-03,4.33228502515703440E-03
542,2.65200040303170681E-04,2.68090795143507369E-04,2.93926103040575981E-04,3.75967298168689013E-03,3.80240076920017669E-03,4.02062595821917057E-03,3.84645897429436445E-03,3.88729558442719308E-03,4.15834295563399792E-03
543,2.66497954726219177E-04,2.69520983565598848E-04,3.01268999464809895E-04,3.74459091108292341E-03,3.80997225758619501E-03,4.57418709993362427E-03,3.84158804081380367E-03,3.90307037974707560E-03,4.29689802695065737E-03
544,2.66917049884796143E-04,2.72957264678552725E-04,1.00981397554278374E-03,3.71704995632171631E-03,3.77526753814890923E-03,3.86124604847282171E-03,3.79926792811602354E-03,3.87872410472482393E-03,4.97631193138659000E-03
545,2.74561927653849125E-04,2.77251382940448725E-04,2.92139942757785320E-04,3.74199694488197565E-03,3.78718591993674634E-03,3.96477198228240013E-03,3.82830097805708647E-03,3.87501940364018242E-03,3.97685600910335779E-03
546,2.74727935902774334E-04,2.77856918401084827E-04,2.93014920316636562E-04,3.73772904276847839E-03,3.78298379364423341E-03,3.94210207741707563E-03,3.82005597930401564E-03,3.87395464931614792E-03,3.99191398173570633E-03
547,2.71889031864702702E-04,2.74119621026329722E-04,2.82833934761583805E-04,3.74073500279337168E-03,3.78262791549786957E-03,3.86207201518118382E-03,3.81522998213768005E-03,3.87916018487885613E-03,4.51104005333036184E-03
548,2.72368080914020538E-04,2.74664309108629844E-04,2.86256079562008381E-04,3.72706097550690174E-03,3.77747820806689696E-03,3.85114399250596762E-03,3.81679099518805742E-03,3.87443570187315277E-03,3.99188499432057142E-03
549,2.73671001195907593E-04,2.76097841560840542E-04,2.92468932457268238E-04,3.73457407113164663E-03,3.78684758208692020E-03,3.87902709189802408E-03,3.82992508821189404E-03,3.87909109122119801E-03,4.06006805133074522E-03
550,2.74251913651823997E-04,2.76663963450118856E-04,2.86410097032785416E-04,3.73574695549905300E-03,3.79354297532700103E-03,3.94296296872198582E-03,3.82856500800698996E-03,3.88485081028193055E-03,4.64883295353502035E-03
551,2.74577992968261242E-04,2.77554393396712889E-04,3.10785020701587200E-04,3.74813703820109367E-03,3.79694401635788294E-03,3.95131297409534454E-03,3.83418402634561062E-03,3.88708549900911764E-03,4.04761894606053829E-03
552,2.75148893706500530E-04,2.77693865355104169E-04,2.92744953185319901E-04,3.72790300752967596E-03,3.77594736171886361E-03,3.92238097265362740E-03,3.83864599280059338E-03,3.88422115822322639E-03,3.98980104364454746E-03
553,2.77047976851463318E-04,2.80334682902321311E-04,3.05709079839289188E-04,3.75091400928795338E-03,3.80622912081889737E-03,4.18299890588968992E-03,3.83689498994499445E-03,3.89030864462256484E-03,4.22655593138188124E-03
554,2.77342041954398155E-04,2.79809753992594818E-04,2.88222916424274445E-04,3.74636799097061157E-03,3.79258501110598355E-03,3.85956210084259510E-03,3.83524608332663774E-03,3.88092206791043181E-03,3.97504202555865049E-03
555,2.79402942396700382E-04,2.82078785239718848E-04,2.92588025331497192E-04,3.73912998475134373E-03,3.79141102777794071E-03,3.85911599732935429E-03,3.83659091312438250E-03,3.89229614986106622E-03,4.02076903264969587E-03
556,2.79703992418944836E-04,2.82905761268921127E-04,3.63601022399961948E-04,3.73260292690247297E-03,3.79280113265849546E-03,5.72214997373521328E-03,3.82783403620123863E-03,3.91286839032545589E-03,7.20041000749915838E-03
557,2.79620056971907616E-04,2.82293882919475354E-04,2.91676027700304985E-04,3.73604800552129745E-03,3.78548574051819700E-03,3.93132597673684359E-03,3.84080898948013783E-03,3.88400018913671354E-03,3.99228592868894339E-03
558,2.80036008916795254E-04,2.82776236417703331E-04,3.16730001941323280E-04,3.74283106066286564E-03,3.78107461612671621E-03,3.84774804115295410E-03,3.82650794927030802E-03,3.88422019314020811E-03,3.94119892735034227E-03
559,2.81848944723606110E-04,2.84694751026108865E-04,2.99653038382530212E-04,3.73710901476442814E-03,3.78853632370010004E-03,3.88865091372281313E-03,3.84380295872688293E-03,3.88282738393172684E-03,3.94806708209216595E-03
560,2.82134977169334888E-04,2.85216073389165054E-04,3.08834016323089600E-04,3.72555106878280640E-03,3.77743946621194454E-03,3.95411800127476454E-03,3.83484398480504751E-03,3.88639505137689358E-03,3.97432397585362196E-03
561,2.84585985355079174E-04,2.86768734804354641E-04,2.95870006084442139E-04,3.73965105973184109E-03,3.80284856655634974E-03,3.88627406209707260E-03,3.83716507349163294E-03,3.89035710832103974E-03,4.00044105481356382E-03
562,2.84665962681174278E-04,2.87955136154778319E-04,3.35676944814622402E-04,3.75245092436671257E-03,3.81031554774381330E-03,4.27665107417851686E-03,3.83933098055422306E-03,3.91058576060458827E-03,4.46023710537701845E-03
563,2.84606008790433407E-04,2.87335669854655901E-04,3.03503009490668774E-04,3.74965509399771690E-03,3.80088450270704963E-03,3.90152598265558481E-03,3.84432496502995491E-03,3.90239240368828091E-03,4.70359798055142164E-03
564,2.85251066088676453E-04,2.87837270298041371E-04,3.05266003124415874E-04,3.74836905393749475E-03,3.78843671642243619E-03,3.87260597199201584E-03,3.85178800206631422E-03,3.89612163417041172E-03,3.98714607581496239E-03
565,2.87218019366264343E-04,2.89499082136899252E-04,2.98748956993222237E-04,3.75903898384422064E-03,3.80264644161797854E-03,3.88250697869807482E-03,3.84576199576258659E-03,3.90547665767371687E-03,3.97923693526536226E-03
566,2.87726055830717087E-04,2.90251349797472288E-04,3.07558104395866394E-04,3.75059398356825113E-03,3.80214005126617866E-03,3.88332502916455269E-03,3.85617301799356937E-03,3.90849667484871946E-03,4.07974701374769211E-03
567,2.88265990093350410E-04,2.90554213570430923E-04,2.99378996714949608E-04,3.75248305499553680E-03,3.80811210605315996E-03,3.88731097336858511E-03,3.85309208650141954E-03,3.91047058161348056E-03,4.01281192898750305E-03
568,2.88769952021539211E-04,2.91203261003829521E-04,3.12278978526592255E-04,3.73899098485708237E-03,3.79114499781280740E-03,4.49200300499796867E-03,3.83807299658656120E-03,3.94266079412773206E-03,8.10444599483162165E-03
569,2.90277064777910709E-04,2.92587427538819637E-04,3.12942895106971264E-04,3.75987798906862736E-03,3.80765036912634981E-03,3.89883306343108416E-03,3.85953404475003481E-03,3.91517871175892703E-03,4.28987806662917137E-03
570,2.90679978206753731E-04,2.93721175403334370E-04,3.92462010495364666E-04,3.76709399279206991E-03,3.82453914149664433E-03,4.04096604324877262E-03,3.86058504227548838E-03,3.93077822169288996E-03,4.12319903261959553E-03
571,3.03085078485310078E-04,3.05422396631911360E-04,3.17397993057966232E-04,3.75517504289746284E-03,3.81085719331167739E-03,3.92076896969228983E-03,3.86667798738926649E-03,3.91752045368775736E-03,4.01696807239204645E-03
572,3.03509063087403774E-04,3.06522846221923741E-04,3.41729959473013878E-04,3.76532506197690964E-03,3.81306649302132422E-03,4.13475593086332083E-03,3.87196999508887529E-03,3.93021858646534425E-03,4.28971892688423395E-03
573,2.93302000500261784E-04,2.95561824459582593E-04,3.07559967041015625E-04,3.77764296717941761E-03,3.81391296279616661E-03,3.91472293995320797E-03,3.87266499456018209E-03,3.92286112415604366E-03,4.00340394116938114E-03
574,2.93776975013315678E-04,2.97812613425776213E-04,3.34117910824716091E-04,3.76859190873801708E-03,3.82736699539236707E-03,4.14113304577767849E-03,3.88070498593151569E-03,3.94505177275277733E-03,4.21537598595023155E-03
575,2.95214937068521976E-04,2.97387980972416664E-04,3.05897905491292477E-04,3.75869008712470531E-03,3.81383280269801447E-03,3.90010594855993986E-03,3.86269402224570513E-03,3.98120799218304542E-03,9.50227701105177402E-03
576,2.95624020509421825E-04,2.98210584442131226E-04,3.15367011353373528E-04,3.76097601838409901E-03,3.81549910292960492E-03,3.92514304257929325E-03,3.85396298952400684E-03,3.91619887202978179E-03,4.02007705997675657E-03
577,3.01553984172642231E-04,3.04511953727342258E-04,3.22274980135262012E-04,3.77082207705825567E-03,3.83393378928303637E-03,4.07266104593873024E-03,3.87895095627754927E-03,3.93962058122269802E-03,4.10565896891057491E-03
578,3.01918014883995056E-04,3.04864802164956923E-04,3.27675021253526211E-04,3.76066006720066071E-03,3.82464515161700562E-03,3.95080493763089180E-03,3.87915002647787333E-03,3.92775607411749699E-03,4.15619695559144020E-03
579,3.00832907669246197E-04,3.03085797931999042E-04,3.11985029838979244E-04,3.76751495059579611E-03,3.81884374306537154E-03,3.89046198688447475E-03,3.87418095488101244E-03,3.93442870001308419E-03,4.04708797577768564E-03
580,3.01452004350721836E-04,3.03978564334101906E-04,3.23957996442914009E-04,3.75367794185876846E-03,3.81106877117417826E-03,3.89913807157427073E-03,3.86629300191998482E-03,3.96622655913233656E-03,8.01048602443188429E-03
581,3.02647007629275322E-04,3.05068801972083713E-04,3.20690916851162910E-04,3.78210796043276787E-03,3.82618076750077364E-03,3.96300305146723986E-03,3.87653394136577845E-03,3.93373406608589059E-03,4.04224707745015621E-03
582,3.03130014799535275E-04,3.06129778618924200E-04,3.32301016896963120E-04,3.77873994875699282E-03,3.83725566789507857E-03,4.33694501407444477E-03,3.88442794792354107E-03,3.93516911426558882E-03,4.29907301440834999E-03
583,3.04287066683173180E-04,3.07443000492639855E-04,3.34186013787984848E-04,3.78191797062754631E-03,3.83275113534182381E-03,4.50949789956212044E-03,3.88524006120860577E-03,3.93754064105450961E-03,4.07366605941206217E-03
584,3.04486020468175411E-04,3.07700223638676098E-04,3.75681091099977493E-04,3.76459292601794004E-03,3.81823171046562389E-03,3.96859401371330023E-03,3.87094402685761452E-03,3.92743672593496781E-03,4.00915101636201143E-03
585,3.05497902445495129E-04,3.08115102234296577E-04,3.28077934682369232E-04,3.77405597828328609E-03,3.83124674553982775E-03,3.96220805123448372E-03,3.88967397157102823E-03,3.93959803041070856E-03,4.02711797505617142E-03
586,3.05897905491292477E-04,3.08423040551133358E-04,3.25894914567470551E-04,3.78133601043373346E-03,3.82687506615184397E-03,3.92535002902150154E-03,3.88472003396600485E-03,3.93343641771934979E-03,4.03789209667593241E-03
587,3.08181974105536938E-04,3.10457163141109114E-04,3.37150995619595051E-04,3.77569498959928751E-03,3.82632927969098072E-03,3.92233801539987326E-03,3.88974999077618122E-03,3.95606494508683737E-03,4.93003206793218851E-03
588,3.08582908473908901E-04,3.10816392884589771E-04,3.28516936860978603E-04,3.76095506362617016E-03,3.82203085697255945E-03,3.91628104262053967E-03,3.88613506220281124E-03,3.94062402658164508E-03,4.06956893857568502E-03
589,3.10009927488863468E-04,3.12681348877958949E-04,3.31079005263745785E-04,3.79293097648769617E-03,3.84011417627334612E-03,3.93305788747966290E-03,3.89376899693161249E-03,3.94419522141106586E-03,4.02246403973549604E-03
590,3.10486997477710247E-04,3.12714693718589912E-04,3.24400025419890881E-04,3.77532700076699257E-03,3.83192824898287519E-03,4.01170097757130861E-03,3.88454296626150608E-03,3.93770909286104195E-03,4.02760296128690243E-03
591,3.10759991407394409E-04,3.13818295835517321E-04,3.52133065462112427E-04,3.78916598856449127E-03,3.85369776631705636E-03,4.12393198348581791E-03,3.90949100255966187E-03,3.96616554935462755E-03,4.30027896072715521E-03
592,3.11259995214641094E-04,3.17609925405122379E-04,3.55085940100252628E-04,3.78719600848853588E-03,3.93037068657577180E-03,4.33635304216295481E-03,3.89539310708642006E-03,4.08490401110611807E-03,7.88328098133206367E-03
593,3.12795978970825672E-04,3.17093752673827136E-04,3.42081999406218529E-04,3.81459807977080345E-03,3.90607876935973640E-03,4.02595999184995890E-03,3.93143098335713148E-03,4.02118134312331663E-03,4.12738195154815912E-03
594,3.13491094857454300E-04,3.16505726659670552E-04,3.36506986059248447E-04,3.79745208192616701E-03,3.85083348490297640E-03,3.91868199221789837E-03,3.90151597093790770E-03,3.95990439108572997E-03,4.06175898388028145E-03
595,3.15404962748289108E-04,3.18080788711085907E-04,3.32992989569902420E-04,3.79809294827282429E-03,3.84890662389807342E-03,3.98326502181589603E-03,3.91261710319668055E-03,3.95795494667254208E-03,4.09468798898160458E-03
596,3.15704965032637119E-04,3.18535167025402243E-04,3.74434981495141983E-04,3.78005206584930420E-03,3.82208305061794863E-03,3.91478999517858028E-03,3.89927497599273920E-03,3.94443782512098485E-03,4.04888601042330265E-03
597,3.16407997161149979E-04,3.18930400535464371E-04,3.35059012286365032E-04,3.79913195502012968E-03,3.84853215073235281E-03,3.93370597157627344E-03,3.91422095708549023E-03,3.95571394823491553E-03,4.03806695248931646E-03
598,3.16857942380011082E-04,3.19515055743977501E-04,3.40347993187606335E-04,3.78350692335516214E-03,3.85959303705021677E-03,4.83058998361229897E-03,3.90083203092217445E-03,3.95928560057655192E-03,4.09726309590041637E-03
599,3.18162958137691021E-04,3.21310054860077796E-04,3.40602011419832706E-04,3.79757001064717770E-03,3.85292840539477703E-03,3.97332489956170321E-03,3.91164608299732208E-03,3.97720174514688569E-03,4.53649100381880999E-03
600,3.18512902595102787E-04,3.21040416019968721E-04,3.36386961862444878E-04,3.77531396225094795E-03,3.83388345944695287E-03,3.98066407069563866E-03,3.89479601290076971E-03,3.95172878634184738E-03,4.06469893641769886E-03
601,3.20073100738227367E-04,3.23613611399196184E-04,3.56906908564269543E-04,3.80760908592492342E-03,3.86920892400667007E-03,4.26830397918820381E-03,3.92536399886012077E-03,3.98373452131636514E-03,4.38305595889687538E-03
602,3.20615014061331749E-04,3.23109898017719349E-04,3.45009961165487766E-04,3.79804300609976053E-03,3.85194625006988513E-03,4.13037498947232962E-03,3.90813394915312529E-03,3.95953384460881290E-03,4.13497199770063162E-03
603,3.32589959725737572E-04,3.35777066065929902E-04,3.59063968062400818E-04,3.80731699988245964E-03,3.86737130931578488E-03,4.10212809219956398E-03,3.91791400033980608E-03,3.98433826281689024E-03,4.23023197799921036E-03
604,3.33091942593455315E-04,3.35760845337063096E-04,3.52209084667265415E-04,3.79133492242544889E-03,3.83905409369617685E-03,3.94480593968182802E-03,3.88810003641992807E-03,4.01780513348057658E-03,9.67818603385239840E-03
605,3.23466956615447998E-04,3.26287406496703677E-04,3.47085995599627495E-04,3.81397595629096031E-03,3.86317845317535151E-03,4.01292298920452595E-03,3.92165803350508213E-03,3.97777637932449687E-03,4.10450296476483345E-03
606,3.24008055031299591E-04,3.26719970325939336E-04,3.46116023138165474E-04,3.79191909451037645E-03,3.84743923787027493E-03,3.93395789433270693E-03,3.91315901651978493E-03,3.95593444234691640E-03,4.03191999066621065E-03
607,3.25264059938490391E-04,3.28043683548457992E-04,3.44555010087788105E-04,3.80124803632497787E-03,3.86670232866890770E-03,3.96582391113042831E-03,3.93204099964350462E-03,3.97934817476198067E-03,4.07896598335355520E-03
608,3.25827975757420063E-04,3.28003620961681052E-04,3.44489933922886848E-04,3.81861196365207434E-03,3.85778273455798749E-03,3.93532100133597851E-03,3.91691492404788733E-03,3.96645650034770352E-03,4.10513801034539938E-03
609,3.32019990310072899E-04,3.34338051034137524E-04,3.50454938597977161E-04,3.81883408408612013E-03,3.87055919738486147E-03,4.01002389844506979E-03,3.92328610178083181E-03,3.98352522868663031E-03,4.14087204262614250E-03
610,3.32478084601461887E-04,3.35707733756862537E-04,3.69830988347530365E-04,3.78743198234587908E-03,3.90736712608486490E-03,7.81704008113592863E-03,3.90464905649423599E-03,3.98622454493306657E-03,4.40327299293130636E-03
611,3.32324067130684853E-04,3.34375349339097725E-04,3.50878923200070858E-04,3.82746709510684013E-03,3.87210886110551673E-03,3.97429300937801600E-03,3.94556601531803608E-03,3.98897034814581393E-03,4.09621803555637598E-03
612,3.32747003994882107E-04,3.35627250606194017E-04,3.44914034940302372E-04,3.80911305546760559E-03,3.93547674757428398E-03,4.49029402807354927E-03,3.92442196607589722E-03,4.06461925362236812E-03,4.49746591039001942E-03
613,3.33790900185704231E-04,3.37383396108634735E-04,3.59831028617918491E-04,3.82914999499917030E-03,4.12930968101136303E-03,5.78326010145246983E-03,3.93716793041676283E-03,4.29799102828837785E-03,5.90715499129146338E-03
614,3.33869014866650105E-04,3.36146623594686363E-04,3.53435054421424866E-04,3.83571907877922058E-03,3.87621910427697050E-03,3.98151599802076817E-03,3.93601600080728531E-03,3.98362912936136172E-03,4.05762298032641411E-03
615,3.35998949594795704E-04,3.38273464585654498E-04,3.59535100869834423E-04,3.83944401983171701E-03,3.89640970155596782E-03,4.46694495622068644E-03,3.93339991569519043E-03,4.00494514848105665E-03,4.22371993772685528E-03
616,3.36377997882664204E-04,3.39258594904095004E-04,3.62116028554737568E-04,3.79233900457620621E-03,3.90761654358357056E-03,8.85690003633499146E-03,3.91264504287391901E-03,3.99708965094760105E-03,5.61889389064162970E-03
617,3.36506054736673832E-04,3.39299146435223531E-04,3.67874978110194206E-04,3.82959004491567612E-03,3.88190110446885121E-03,4.01369808241724968E-03,3.95132892299443483E-03,3.99863967788405793E-03,4.08865406643599272E-03
618,3.36783006787300110E-04,3.39516661479137788E-04,3.59125901013612747E-04,3.83553304709494114E-03,3.87271547806449304E-03,3.95130494143813848E-03,3.93462798092514277E-03,3.98385508335195523E-03,4.09997696988284588E-03
619,3.39922029525041580E-04,3.42964162118732899E-04,3.81891033612191677E-04,3.83845902979373932E-03,3.90298422076739522E-03,4.22940996941179037E-03,3.96866002120077610E-03,4.02195242000743646E-03,4.40454203635454178E-03
620,3.40266968123614788E-04,3.42818592907860988E-04,3.58035904355347157E-04,3.82194796111434698E-03,3.87220952776260634E-03,4.49335202574729919E-03,3.93600098323076963E-03,3.99352978914976117E-03,4.11242805421352386E-03
621,3.40786995366215706E-04,3.43304723501205295E-04,3.54293966665863991E-04,3.85924603324383497E-03,3.90034108771942622E-03,4.05540491919964552E-03,3.97531595081090927E-03,4.02363775414414648E-03,4.13717504125088453E-03
622,3.41473030857741833E-04,3.43796901870518858E-04,3.61885060556232929E-04,3.83406598120927811E-03,3.88689609826542307E-03,4.00174094829708338E-03,3.94786393735557795E-03,4.01180043932981671E-03,4.97135694604367018E-03
623,3.42204002663493156E-04,3.44882783247157910E-04,3.71763948351144791E-04,3.85498895775526762E-03,3.90101856319233827E-03,4.01540508028119802E-03,3.96401796024292707E-03,4.02130632312037040E-03,4.25642495974898338E-03
624,3.42604005709290504E-04,3.45078335958532930E-04,3.60295991413295269E-04,3.82275192532688379E-03,3.88462573173455885E-03,3.97966708987951279E-03,3.95056593697518110E-03,4.00759381474927266E-03,4.08783194143325090E-03
625,3.44035914167761803E-04,3.46486268099397516E-04,3.70066962204873562E-04,3.86920699384063482E-03,3.91452665440738222E-03,4.00557299144566059E-03,3.96934000309556723E-03,4.03299655183218374E-03,4.12261800374835730E-03
626,3.44602041877806187E-04,3.46723584807477950E-04,3.66650987416505814E-04,3.85976000688970089E-03,3.90843001892790271E-03,4.07022796571254730E-03,3.95905494224280119E-03,4.01599939097650391E-03,4.18559508398175240E-03
627,3.46887041814625263E-04,3.49713188479654604E-04,3.72720067389309406E-04,3.84517794009298086E-03,3.92951882793567998E-03,5.55660796817392111E-03,3.97542002610862255E-03,4.06662176712416223E-03,6.50057301390916109E-03
628,3.47397057339549065E-04,3.49897073465399401E-04,3.70332971215248108E-04,3.83657799102365971E-03,3.88978389324620352E-03,3.98072600364685059E-03,3.96122201345860958E-03,4.01184313814155740E-03,4.13390994071960449E-03
629,3.48201021552085876E-04,3.50662377313710832E-04,3.83423059247434139E-04,3.86666797567158937E-03,3.92470851773396232E-03,4.17188706342130899E-03,4.00008505675941706E-03,4.05834158184006834E-03,4.30541497189551592E-03
630,3.48216970451176167E-04,3.50801183958537833E-04,3.67411063052713871E-04,3.86387901380658150E-03,3.91198195284232428E-03,4.01578203309327364E-03,3.97553096991032362E-03,4.02927102753892433E-03,4.11749398335814476E-03
631,3.49999056197702885E-04,3.52627753745764477E-04,3.73907969333231449E-04,3.87546396814286709E-03,3.92856620252132402E-03,4.01309900917112827E-03,4.01100807357579470E-03,4.05850346432998742E-03,4.18724003247916698E-03
632,3.50352958776056767E-04,3.52749039884656633E-04,3.68059030734002590E-04,3.86093195993453264E-03,3.90126585843972827E-03,3.99942602962255478E-03,3.97985207382589579E-03,4.02460541576146920E-03,4.13711892906576395E-03
633,3.51437018252909184E-04,3.54186446638777869E-04,3.74300987459719181E-04,3.89039004221558571E-03,3.93498520134017045E-03,4.07618400640785694E-03,4.01775294449180365E-03,4.07402969780377988E-03,4.57864301279187202E-03
634,3.51918977685272694E-04,3.54543323046527703E-04,3.75494011677801609E-04,3.87356500141322613E-03,3.91883836942724835E-03,4.04761906247586012E-03,3.98786703590303659E-03,4.04188216780312394E-03,4.15082508698105812E-03
635,3.61473066732287407E-04,3.64114800468087231E-04,3.81104066036641598E-04,3.90041293576359749E-03,3.93380850553512549E-03,4.01300902012735605E-03,4.02966409455984831E-03,4.07787775387987404E-03,4.18738194275647402E-03
636,3.61963990144431591E-04,3.64839273388497544E-04,3.86275001801550388E-04,3.86997894383966923E-03,3.91370304976590075E-03,4.03879699297249317E-03,3.98764794226735830E-03,4.04589947895146827E-03,4.13339596707373857E-03
637,3.55052994564175606E-04,3.57317054294981117E-04,3.71527974493801594E-04,3.88752797152847052E-03,3.94603319233283525E-03,4.06259403098374605E-03,4.02045901864767075E-03,4.07926822197623561E-03,4.24974295310676098E-03
