"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
95,2.47660791501402855E-05,2.62967683374881698E-05,3.90100758522748947E-05,1.11396098509430885E-03,1.13539506332017461E-03,1.19472295045852661E-03,1.12491601612418890E-03,1.13870657398365462E-03,1.17532501462846994E-03
96,2.50180019065737724E-05,2.62825464596971916E-05,3.93548980355262756E-05,1.10930402297526598E-03,1.12832604558207091E-03,1.23357702977955341E-03,1.10285601112991571E-03,1.12647699890658305E-03,1.19679700583219528E-03
97,2.59720254689455032E-05,2.77811341220513122E-05,4.57660062238574028E-05,1.11950200516730547E-03,1.15156425745226469E-03,1.28107191994786263E-03,1.12721207551658154E-03,1.16057870560325681E-03,1.34249299298971891E-03
98,2.61210370808839798E-05,2.77125526918098381E-05,4.80010639876127243E-05,1.11191906034946442E-03,1.13424420007504590E-03,1.19422201532870531E-03,1.11453304998576641E-03,1.13358077709563038E-03,1.20735098607838154E-03
99,2.61469976976513863E-05,2.75774096371605946E-05,4.08290652558207512E-05,1.12074695061892271E-03,1.14397700875997562E-03,1.19164190255105495E-03,1.13279395736753941E-03,1.14687140914611547E-03,1.19354191701859236E-03
100,2.60870438069105148E-05,2.76951550040394076E-05,4.11950750276446342E-05,1.11710804048925638E-03,1.14026686293072993E-03,1.26163696404546499E-03,1.11914193257689476E-03,1.13613642752170558E-03,1.21604604646563530E-03
101,2.63419933617115021E-05,2.76719697285443582E-05,3.24849970638751984E-05,1.12612196244299412E-03,1.15077024209313044E-03,1.46087002940475941E-03,1.13808503374457359E-03,1.15840388461947415E-03,1.88860693015158176E-03
102,2.64469999819993973E-05,2.78702774085104449E-05,4.08539781346917152E-05,1.11207307782024145E-03,1.14207865670323382E-03,1.21006497647613287E-03,1.12701999023556709E-03,1.14151690155267732E-03,1.20464607607573271E-03
103,2.68110306933522224E-05,2.84249446121975687E-05,4.13429224863648415E-05,1.13672704901546240E-03,1.15332207758910943E-03,1.19494600221514702E-03,1.14407204091548920E-03,1.16091727395541914E-03,1.22274993918836117E-03
104,2.67209252342581749E-05,2.81630590325221444E-05,3.59439291059970856E-05,1.12574698869138956E-03,1.14162286161445048E-03,1.20020704343914986E-03,1.12435303162783384E-03,1.13985675270669154E-03,1.18726992513984442E-03
105,2.70759919658303261E-05,2.84257892053574339E-05,3.68640758097171783E-05,1.13537802826613188E-03,1.15419726353138729E-03,1.24711496755480766E-03,1.14509591367095709E-03,1.16117216181009985E-03,1.20935298036783934E-03
106,2.71479366347193718E-05,2.85113847348839070E-05,3.79289267584681511E-05,1.12790404818952084E-03,1.14677353994920906E-03,1.19442993309348822E-03,1.12956599332392216E-03,1.14665328757837482E-03,1.25803996343165636E-03
107,2.71939206868410110E-05,2.85659090150147720E-05,3.23900021612644196E-05,1.14099902566522360E-03,1.16019163629971504E-03,1.25278602354228497E-03,1.15356699097901583E-03,1.16870769998058733E-03,1.21021002996712923E-03
108,2.73719197139143944E-05,2.88324843859300050E-05,4.22929879277944565E-05,1.13372306805104017E-03,1.15526468958705676E-03,1.22230302076786757E-03,1.13419606350362301E-03,1.15113502950407579E-03,1.18563603609800339E-03
109,2.76830978691577911E-05,2.92758422438055319E-05,3.83290462195873260E-05,1.14888697862625122E-03,1.16716619930230109E-03,1.26470404211431742E-03,1.15983199793845415E-03,1.17566720349714104E-03,1.23577797785401344E-03
110,2.78860097751021385E-05,2.91530095273628839E-05,3.31950141116976738E-05,1.14175700582563877E-03,1.16074876044876827E-03,1.30211305804550648E-03,1.14254804793745279E-03,1.15506548783741937E-03,1.19720108341425657E-03
111,2.81711108982563019E-05,2.94599763583391859E-05,3.81300924345850945E-05,1.15148792974650860E-03,1.17232341552153262E-03,1.23143300879746675E-03,1.16510689258575439E-03,1.18138721678406021E-03,1.25253305304795504E-03
112,2.80339736491441727E-05,2.94609961565584045E-05,4.13910020142793655E-05,1.13871495705097914E-03,1.16047477466054219E-03,1.24084507115185261E-03,1.14424899220466614E-03,1.15877840435132419E-03,1.20259600225836039E-03
113,2.83620320260524750E-05,2.98084691166877733E-05,4.24669124186038971E-05,1.15930207539349794E-03,1.17993149091489571E-03,1.26460893079638481E-03,1.17230205796658993E-03,1.18840172421187142E-03,1.26636598724871874E-03
114,2.85359565168619156E-05,2.99583503510802972E-05,4.22940356656908989E-05,1.15227501373738050E-03,1.16898135282099262E-03,1.21650495566427708E-03,1.15078000817447901E-03,1.17074917070567617E-03,1.23923004139214754E-03
115,2.89729796350002289E-05,3.03012266522273345E-05,3.93260270357131958E-05,1.16420595441013575E-03,1.18493802379816696E-03,1.24253099784255028E-03,1.17853400297462940E-03,1.19376118644140636E-03,1.30176299717277288E-03
116,2.89829913526773453E-05,3.02469759481027737E-05,3.88280022889375687E-05,1.15419994108378887E-03,1.16986884269863322E-03,1.22240907512605190E-03,1.15438597276806831E-03,1.16867251577787109E-03,1.22303795069456100E-03
117,2.91219912469387054E-05,3.06596589507535062E-05,4.02040313929319382E-05,1.17082707583904266E-03,1.19356859358958926E-03,1.31176400464028120E-03,1.18414498865604401E-03,1.20264411671087154E-03,1.24274496920406818E-03
118,2.93459743261337280E-05,3.08907451108098008E-05,4.85969940200448036E-05,1.15906598512083292E-03,1.17996303131803846E-03,1.23453198466449976E-03,1.16087298374623060E-03,1.17611322901211689E-03,1.30827398970723152E-03
119,2.96119833365082741E-05,3.09021410066634411E-05,3.48560279235243797E-05,1.17107899859547615E-03,1.19717793189920473E-03,1.25394598580896854E-03,1.18644197937101126E-03,1.20630772435106372E-03,1.26848195213824511E-03
120,2.96360813081264496E-05,3.10309539781883348E-05,3.99440759792923927E-05,1.16087298374623060E-03,1.17997528519481459E-03,1.25029298942536116E-03,1.16223795339465141E-03,1.17886814172379656E-03,1.24619598500430584E-03
121,2.97978986054658890E-05,3.12322517856955596E-05,3.89809720218181610E-05,1.17770500946789980E-03,1.19839077000506180E-03,1.26405700575560331E-03,1.19401398114860058E-03,1.21244419133290657E-03,1.24852103181183338E-03
122,2.98490049317479134E-05,3.20033001480624085E-05,1.44844991154968739E-04,1.17262301500886679E-03,1.18866668897680888E-03,1.23424606863409281E-03,1.17022299673408270E-03,1.18447865592315833E-03,1.27803289797157049E-03
123,3.01339896395802498E-05,3.15041979774832793E-05,4.02859877794981003E-05,1.18444301187992096E-03,1.20662861387245347E-03,1.29164604004472494E-03,1.19996396824717522E-03,1.21588936075568113E-03,1.26431800890713930E-03
124,3.02509870380163193E-05,3.17365827504545431E-05,4.43209428340196609E-05,1.17112998850643635E-03,1.19258614722639257E-03,1.22788094449788332E-03,1.17416097782552242E-03,1.18577018147334422E-03,1.24516396317631006E-03
125,3.05830035358667374E-05,3.20474820910021690E-05,4.56359703093767166E-05,1.19243701919913292E-03,1.21621606987901056E-03,1.32480298634618521E-03,1.19720504153519869E-03,1.22325004194863093E-03,1.29447702784091234E-03
126,3.06859146803617477E-05,3.19730141200125326E-05,4.03210287913680077E-05,1.17326597683131695E-03,1.19766374351456747E-03,1.30750110838562250E-03,1.18006393313407898E-03,1.19415761088021138E-03,1.30256498232483864E-03
127,3.08828894048929214E-05,3.23872850276529827E-05,4.15990361943840981E-05,1.19130802340805531E-03,1.21115551795810414E-03,1.25842995475977659E-03,1.21052004396915436E-03,1.22392313787713638E-03,1.29865901544690132E-03
128,3.10189789161086082E-05,3.23453999590128655E-05,3.68929468095302582E-05,1.18862011004239321E-03,1.20853693573735681E-03,1.25423492863774300E-03,1.21898704674094915E-03,1.23588118352927303E-03,1.30574801005423069E-03
129,3.23218991979956627E-05,3.39212175458669706E-05,4.68599610030651093E-05,1.16360106039792299E-03,1.23778560198843494E-03,5.05973992403596640E-03,1.17082602810114622E-03,1.20854685548693001E-03,3.24392796028405428E-03
130,3.23059502989053726E-05,3.41058126650750515E-05,5.26870135217905045E-05,1.16768002044409513E-03,1.19521999848075247E-03,1.31012196652591228E-03,1.16814801003783941E-03,1.20203305385075494E-03,1.33213598746806383E-03
131,3.23490239679813385E-05,3.37293115444481460E-05,3.79530247300863266E-05,1.17361301090568304E-03,1.19112391141243282E-03,1.24424602836370468E-03,1.17735296953469515E-03,1.19552887743338936E-03,1.26641395036131144E-03
132,3.25089786201715469E-05,3.39480367256328439E-05,4.30479412898421288E-05,1.16266193799674511E-03,1.18262858362868446E-03,1.25891400966793299E-03,1.16989901289343834E-03,1.18820017902180534E-03,1.23367109335958958E-03
133,3.28191090375185013E-05,3.42604244360700174E-05,4.57650749012827873E-05,1.17795797996222973E-03,1.20467407628893869E-03,1.26715702936053276E-03,1.18183193262666464E-03,1.20336200227029585E-03,1.31374795455485582E-03
134,3.29749891534447670E-05,3.43433790840208536E-05,4.74479747936129570E-05,1.17763096932321787E-03,1.19628253858536544E-03,1.26990792341530323E-03,1.17991096340119839E-03,1.19847017573192693E-03,1.28569803200662136E-03
135,3.31980409100651741E-05,3.48964409204199932E-05,4.99449670314788818E-05,1.18662591557949781E-03,1.20486111612990560E-03,1.30790495313704014E-03,1.18350295815616846E-03,1.20904547628015286E-03,1.27383891958743334E-03
136,3.30880284309387207E-05,3.48271260736510209E-05,4.74129337817430496E-05,1.16873905062675476E-03,1.18806144688278405E-03,1.29244604613631964E-03,1.17492792196571827E-03,1.19483180576935395E-03,1.24950404278934002E-03
137,3.35749937221407890E-05,3.53055214509367937E-05,4.47509810328483582E-05,1.17999198846518993E-03,1.20022298186086120E-03,1.26198702491819859E-03,1.18642509914934635E-03,1.20392560726031625E-03,1.32104090880602598E-03
138,3.37479868903756142E-05,3.51869262522086523E-05,4.36750706285238266E-05,1.18005997501313686E-03,1.20186356012709494E-03,1.28379999659955502E-03,1.18540797848254442E-03,1.20573836378753117E-03,1.30885397084057331E-03
139,3.38579993695020676E-05,3.54344106744975009E-05,4.68640355393290520E-05,1.18422997184097767E-03,1.21769803925417383E-03,1.36555999051779509E-03,1.18955294601619244E-03,1.22514063492417356E-03,1.39583495911210775E-03
140,3.41009581461548805E-05,3.55958769796416304E-05,4.47889324277639389E-05,1.17621000390499830E-03,1.19615227216854705E-03,1.27498689107596874E-03,1.18064705748111010E-03,1.20156892691738906E-03,1.33481703232973814E-03
141,3.43970023095607758E-05,3.60389391425997024E-05,4.87319193780422211E-05,1.19027507025748491E-03,1.21129725361242887E-03,1.28546298947185278E-03,1.19275192264467478E-03,1.21841530082747321E-03,1.27460400108247995E-03
142,3.45410080626606941E-05,3.60179762355983255E-05,4.57899877801537514E-05,1.18955294601619244E-03,1.21931180357933030E-03,2.07074999343603849E-03,1.19544495828449726E-03,1.21613560826517642E-03,1.33341597393155098E-03
143,3.48220346495509148E-05,3.63302760524675326E-05,4.53760148957371712E-05,1.19607301894575357E-03,1.21650459826923903E-03,1.30806502420455217E-03,1.20244699064642191E-03,1.22555789886973792E-03,1.30444602109491825E-03
144,3.53320501744747162E-05,3.67359723895788166E-05,4.76399436593055725E-05,1.20589998550713062E-03,1.22699933010153497E-03,1.32334406953305006E-03,1.21461297385394573E-03,1.23923692270182044E-03,1.34465796872973442E-03
145,3.60900303348898888E-05,3.75531549798324726E-05,4.60209557786583900E-05,1.22793298214673996E-03,1.24741307925432896E-03,1.32242008112370968E-03,1.23075500596314669E-03,1.25180331873707439E-03,1.30388396792113781E-03
146,3.61010897904634476E-05,3.75610089395195229E-05,4.79880254715681076E-05,1.22597801964730024E-03,1.24713848344981692E-03,1.33431504946202040E-03,1.23178900685161352E-03,1.25105692073702824E-03,1.36878795456141233E-03
147,3.61320562660694122E-05,3.73712065629661118E-05,4.14189416915178299E-05,1.21161795686930418E-03,1.24305567354895193E-03,1.31474994122982025E-03,1.20826694183051586E-03,1.24914866406470519E-03,1.35052192490547895E-03
148,3.60419508069753647E-05,3.75314860139042150E-05,5.07489312440156937E-05,1.19285401888191700E-03,1.21220512781292219E-03,1.26213696785271168E-03,1.20056990999728441E-03,1.21926279156468753E-03,1.30607001483440399E-03
149,3.62610444426536560E-05,3.79643391352146799E-05,5.16610452905297279E-05,1.21282797772437334E-03,1.23560503008775398E-03,1.33239594288170338E-03,1.21064600534737110E-03,1.23703564051538687E-03,1.34651106782257557E-03
150,3.64300794899463654E-05,3.78063711104914687E-05,4.18700510635972023E-05,1.21019792277365923E-03,1.22753756819292902E-03,1.30400503985583782E-03,1.21607095934450626E-03,1.23339460464194444E-03,1.30334589630365372E-03
151,3.69140179827809334E-05,3.82444914430379792E-05,4.80940798297524452E-05,1.22166902292519808E-03,1.23914075433276608E-03,1.29440904129296541E-03,1.21902709361165762E-03,1.24032034305855579E-03,1.30293006077408791E-03
152,3.69729241356253624E-05,3.84001759812235832E-05,5.11400867253541946E-05,1.20001693721860647E-03,1.22146069188602260E-03,1.27836200408637524E-03,1.21019093785434961E-03,1.22923199320211962E-03,1.29089597612619400E-03
153,3.71929490938782692E-05,3.87451041024178304E-05,4.82070026919245720E-05,1.21957494411617517E-03,1.24951989972032639E-03,1.44436501432210207E-03,1.22105400077998638E-03,1.25495124724693649E-03,1.45186390727758408E-03
154,3.72440554201602936E-05,3.86771466583013572E-05,5.17399748787283897E-05,1.21340993791818619E-03,1.23217958142049565E-03,1.28552899695932865E-03,1.21906294953078032E-03,1.24169959919527171E-03,1.40027399174869061E-03
155,3.75700183212757111E-05,3.90651694033294916E-05,4.86540375277400017E-05,1.22549396473914385E-03,1.24601950170472281E-03,1.31390895694494247E-03,1.23089796397835016E-03,1.25094324816018361E-03,1.37271801941096783E-03
156,3.75149538740515709E-05,3.90975875779986485E-05,4.84070042148232460E-05,1.21135206427425146E-03,1.23087649233639268E-03,1.30698399152606726E-03,1.21982500422745943E-03,1.23978317133150990E-03,1.29426491912454367E-03
157,3.80510464310646057E-05,3.98391601629555122E-05,5.36890001967549324E-05,1.22892600484192371E-03,1.26408498384989821E-03,1.47188594564795494E-03,1.23348494525998831E-03,1.26393352169543519E-03,1.40048598404973745E-03
158,3.82650177925825119E-05,3.96262097638100440E-05,4.53050015494227409E-05,1.22845603618770838E-03,1.24635038780979862E-03,1.32852699607610703E-03,1.23176595661789179E-03,1.24857039190828800E-03,1.33682496380060911E-03
159,3.85409221053123474E-05,4.00753837311640300E-05,5.32600097358226776E-05,1.23732094652950764E-03,1.25570789095945639E-03,1.30722497124224901E-03,1.24169804621487856E-03,1.26264102989807740E-03,1.32259598467499018E-03
160,3.86750325560569763E-05,4.01296798372641219E-05,5.26810763403773308E-05,1.21265999041497707E-03,1.23493808554485450E-03,1.40278495382517576E-03,1.22628500685095787E-03,1.24748696805909265E-03,1.31718895863741636E-03
161,4.00230055674910545E-05,4.16765088448300874E-05,5.30850375071167946E-05,1.23679591342806816E-03,1.26653581857681229E-03,1.48320698644965887E-03,1.23925798106938601E-03,1.26927445875480794E-03,1.46237900480628014E-03
162,4.02020523324608803E-05,4.16840083198621902E-05,6.14700838923454285E-05,1.23002298641949892E-03,1.26003736397251520E-03,1.48789898958057165E-03,1.23998196795582771E-03,1.26154076890088547E-03,1.37818895746022463E-03
163,4.05199825763702393E-05,4.20372933149337741E-05,5.37170562893152237E-05,1.23990501742810011E-03,1.25758688314817806E-03,1.32100807968527079E-03,1.24677096027880907E-03,1.26794173382222637E-03,1.38290505856275558E-03
164,4.05750470235943794E-05,4.21400828054174840E-05,5.18281012773513794E-05,1.22623005881905556E-03,1.24805971630848988E-03,1.31630396936088800E-03,1.23868999071419239E-03,1.26023859367705880E-03,1.34591502137482166E-03
165,4.11520013585686684E-05,4.26260515814647005E-05,5.49260294064879417E-05,1.24509504530578852E-03,1.26461612526327359E-03,1.32958008907735348E-03,1.25291803851723671E-03,1.27254596794955420E-03,1.35473790578544140E-03
166,4.13350062444806099E-05,4.28449764149263414E-05,5.66380331292748451E-05,1.24237395357340574E-03,1.26137493527494387E-03,1.34791608434170485E-03,1.24924303963780403E-03,1.26875061425380420E-03,1.32217700593173504E-03
167,4.13811067119240761E-05,4.29108075331896576E-05,5.42289344593882561E-05,1.25275796744972467E-03,1.26942077069543309E-03,1.36261701118201017E-03,1.25870504416525364E-03,1.27898225095123019E-03,1.33856292814016342E-03
168,4.13509551435709000E-05,4.28673153510317271E-05,5.48989046365022659E-05,1.23307900503277779E-03,1.28263456863351175E-03,3.28179402276873589E-03,1.24581297859549522E-03,1.29646185669116706E-03,4.13186103105545044E-03
169,4.13929810747504234E-05,4.29617316694930158E-05,5.96520258113741875E-05,1.25683401711285114E-03,1.27594508929178090E-03,1.37609697412699461E-03,1.26463104970753193E-03,1.28413454513065539E-03,1.43151800148189068E-03
170,4.15439717471599579E-05,4.31315129389986396E-05,5.57609600946307182E-05,1.25815300270915031E-03,1.27757291891612097E-03,1.36076204944401979E-03,1.26275804359465837E-03,1.28148201736621526E-03,1.34517101105302572E-03
171,4.25870530307292938E-05,4.39185719005763636E-05,4.69129299744963646E-05,1.27514998894184828E-03,1.29346863133832806E-03,1.33805698715150356E-03,1.27472996246069670E-03,1.29281844361685272E-03,1.35275500360876322E-03
172,4.27360646426677704E-05,4.43554978119209287E-05,5.45709626749157906E-05,1.25527800992131233E-03,1.27650596667081115E-03,1.33653497323393822E-03,1.26069900579750538E-03,1.28389615681953726E-03,1.35370995849370956E-03
173,4.24479367211461067E-05,4.39676310634240454E-05,5.25870127603411674E-05,1.27173005603253841E-03,1.29763462464325160E-03,1.37256295420229435E-03,1.27485906705260277E-03,1.29420111072249739E-03,1.37847894802689552E-03
174,4.25491016358137131E-05,4.40612732199952025E-05,5.81210479140281677E-05,1.27421400975435972E-03,1.29267339711077573E-03,1.36228103656321764E-03,1.27625302411615849E-03,1.29700386431068132E-03,1.34248600807040930E-03
175,4.26420010626316071E-05,4.40826942212879614E-05,5.10680256411433220E-05,1.28722598310559988E-03,1.30433648824691720E-03,1.34626508224755526E-03,1.28331303130835295E-03,1.30403223447501590E-03,1.36672600638121367E-03
176,4.28560888394713402E-05,4.45651559857651618E-05,5.82849606871604919E-05,1.25689106062054634E-03,1.27501433482393582E-03,1.33662996813654900E-03,1.27015402540564537E-03,1.29421990364789945E-03,1.38274696655571461E-03
177,4.33640088886022568E-05,4.50247689150273876E-05,5.65709779039025307E-05,1.27500703092664480E-03,1.29421984893269768E-03,1.40221603214740753E-03,1.28479790873825550E-03,1.30258393939584492E-03,1.39501295052468777E-03
178,4.35329275205731392E-05,4.50497562997043089E-05,5.95509773120284081E-05,1.27281795721501112E-03,1.29659525933675497E-03,1.36108405422419310E-03,1.28427101299166679E-03,1.30452988436445603E-03,1.38902093749493361E-03
179,4.40959120169281960E-05,4.58753161365166269E-05,5.87510876357555389E-05,1.28427299205213785E-03,1.30380202783271677E-03,1.44001492299139500E-03,1.29408296197652817E-03,1.31111391470767574E-03,1.37679709587246180E-03
180,4.41559823229908943E-05,4.57644020207226108E-05,5.54199796169996262E-05,1.26875296700745821E-03,1.28806622000411175E-03,1.34317891206592321E-03,1.28259195480495691E-03,1.30597237264737506E-03,1.36880495119839907E-03
181,4.47779893875122070E-05,4.63181635132059449E-05,5.83049841225147247E-05,1.28455704543739557E-03,1.31424065562896469E-03,1.46263593342155218E-03,1.29434000700712204E-03,1.32846519467420886E-03,2.50595004763454199E-03
182,4.50520310550928116E-05,4.64420218486338778E-05,5.64850633963942528E-05,1.28973100800067186E-03,1.30870706401765326E-03,1.36167404707521200E-03,1.29285303410142660E-03,1.32020624470896965E-03,1.40695599839091301E-03
183,4.57600690424442291E-05,4.71389311132952663E-05,5.65029913559556007E-05,1.29974109586328268E-03,1.31665132939815530E-03,1.36068498250097036E-03,1.30559399258345366E-03,1.32934628869406878E-03,1.37311010621488094E-03
184,4.58079157397150993E-05,4.74118994316086027E-05,6.04349188506603241E-05,1.27588701434433460E-03,1.29327420028857876E-03,1.38110504485666752E-03,1.29231193568557501E-03,1.31385129410773577E-03,1.35743210557848215E-03
185,4.60610026493668556E-05,4.75468911463394691E-05,5.68280229344964027E-05,1.29555410239845514E-03,1.31654005148448025E-03,1.37616798747330904E-03,1.30782905034720898E-03,1.32813047850504490E-03,1.39378407038748264E-03
186,4.62540192529559135E-05,4.76507976418361052E-05,5.70660922676324844E-05,1.29661697428673506E-03,1.31536469212733165E-03,1.36901403311640024E-03,1.30441191140562296E-03,1.32623384706675941E-03,1.37140194419771433E-03
187,4.66560013592243195E-05,4.81864245375618322E-05,6.16939505562186241E-05,1.30229000933468342E-03,1.32678505964577229E-03,1.38527399394661188E-03,1.31531897932291031E-03,1.33885588031262110E-03,1.41908694058656693E-03
188,4.67220088467001915E-05,4.82909259153530023E-05,5.77339669689536095E-05,1.28948502242565155E-03,1.30611686618067359E-03,1.35402707383036613E-03,1.30731903482228518E-03,1.32805361179634865E-03,1.40285200905054808E-03
189,4.73239924758672714E-05,4.88047994440421500E-05,5.79450279474258423E-05,1.30863592494279146E-03,1.33266207878477891E-03,1.42527092248201370E-03,1.32086093071848154E-03,1.34359162417240397E-03,1.41998194158077240E-03
190,4.73129330202937126E-05,4.94649697793647693E-05,6.16370234638452530E-05,1.31147110369056463E-03,1.39296687091700739E-03,1.69503502547740936E-03,1.31946301553398371E-03,1.40668803593143850E-03,1.90698006190359592E-03
191,4.88020014017820358E-05,5.14199770987033833E-05,7.53749627619981766E-05,1.46971701178699732E-03,1.50507594109512916E-03,1.74458906985819340E-03,1.48581305984407663E-03,1.53055452974513247E-03,1.79093109909445047E-03
192,4.91460086777806282E-05,5.06864103954285329E-05,5.90039417147636414E-05,1.40909396577626467E-03,1.42880698433145914E-03,1.47006195038557053E-03,1.43065105658024549E-03,1.45204682950861720E-03,1.48824998177587986E-03
193,5.08290249854326248E-05,5.22971269674599198E-05,6.07760157436132431E-05,1.45557499490678310E-03,1.48969513364136238E-03,1.54826790094375610E-03,1.47636793553829193E-03,1.49982402450405099E-03,1.54606997966766357E-03
194,4.97329747304320335E-05,5.16827328829094816E-05,6.41220249235630035E-05,1.31843204144388437E-03,1.38376509421505017E-03,1.67539797257632017E-03,1.32989999838173389E-03,1.39588337857276135E-03,1.59331597387790680E-03
195,4.98699955642223358E-05,5.13996207155287068E-05,6.40269136056303978E-05,1.32953992579132318E-03,1.35553230764344393E-03,1.46530196070671082E-03,1.34191906545311213E-03,1.35839599650353256E-03,1.41155510209500790E-03
196,4.99340239912271500E-05,5.15119294868782141E-05,6.50649890303611755E-05,1.31265399977564812E-03,1.33179295226000223E-03,1.37539999559521675E-03,1.32798193953931332E-03,1.34955698857083914E-03,1.41011003870517015E-03
197,5.03329792991280556E-05,5.20052161300555040E-05,6.19650818407535553E-05,1.33546895813196898E-03,1.36415055254474320E-03,1.43231905531138182E-03,1.33810797706246376E-03,1.36327506275847501E-03,1.51235598605126143E-03
198,5.05968928337097168E-05,5.21803280571475739E-05,6.49730209261178970E-05,1.33603299036622047E-03,1.35897890082560448E-03,1.47048302460461855E-03,1.34417694061994553E-03,1.36475857230834632E-03,1.44567200914025307E-03
199,5.13589475303888321E-05,5.27422915911301995E-05,6.47569540888071060E-05,1.34897895622998476E-03,1.37009833357296931E-03,1.50094798300415277E-03,1.35163206141442060E-03,1.37660342152230459E-03,1.43942004069685936E-03
200,5.13459090143442154E-05,5.29971072683110966E-05,6.19930215179920197E-05,1.31523609161376953E-03,1.33518075221218126E-03,1.38831499498337507E-03,1.33832497522234917E-03,1.35632494464516624E-03,1.40517600812017918E-03
201,5.19859604537487030E-05,5.37453888682648675E-05,8.08059703558683395E-05,1.34326191619038582E-03,1.36857296922244099E-03,1.42500805668532848E-03,1.35205895639955997E-03,1.38033322524279412E-03,1.46430497989058495E-03
202,5.19560417160391808E-05,5.37618930684402607E-05,6.59349607303738594E-05,1.34496705140918493E-03,1.36636241571977727E-03,1.52559997513890266E-03,1.35779101401567459E-03,1.38477956061251435E-03,1.54636392835527658E-03
203,5.19740860909223557E-05,5.37226261803880437E-05,6.61769881844520569E-05,1.35462498292326927E-03,1.38055275194346925E-03,1.43865006975829601E-03,1.37071998324245214E-03,1.39294186374172568E-03,1.47456093691289425E-03
204,5.22549962624907494E-05,5.39231311995536138E-05,6.71399757266044617E-05,1.33371003903448582E-03,1.39589723898097900E-03,5.22691709920763969E-03,1.35375896934419870E-03,1.40768359531648454E-03,4.31535404641181231E-03
205,5.24910865351557732E-05,5.39439916610717893E-05,6.73079630360007286E-05,1.36669306084513664E-03,1.39005292905494508E-03,1.59405800513923168E-03,1.37084501329809427E-03,1.39529508887790174E-03,1.47355906665325165E-03
206,5.25569776073098183E-05,5.41220034938305448E-05,6.38420460745692253E-05,1.35475490242242813E-03,1.38160798931494396E-03,1.47871999070048332E-03,1.37348391581326723E-03,1.39671114389784668E-03,1.44478795118629932E-03
207,5.31290424987673759E-05,5.46397635480389061E-05,6.67020212858915329E-05,1.36442098300904036E-03,1.39152427087537974E-03,1.48413504939526320E-03,1.37740408536046743E-03,1.40630220295861336E-03,1.49776099715381861E-03
208,5.33899292349815369E-05,5.50044549163430978E-05,6.72270543873310089E-05,1.34434900246560574E-03,1.36813668068498325E-03,1.45350804086774588E-03,1.36607699096202850E-03,1.38684164616279231E-03,1.45268591586500406E-03
209,5.39920292794704437E-05,5.54393493803218018E-05,6.90759625285863876E-05,1.36664498131722212E-03,1.38629335328005194E-03,1.42196298111230135E-03,1.38208607677370310E-03,1.40447587706148559E-03,1.50645396206527948E-03
210,5.40290493518114090E-05,5.56240667356178267E-05,6.76220515742897987E-05,1.36812601704150438E-03,1.38698586961254460E-03,1.45999400410801172E-03,1.38338899705559015E-03,1.40459190821275149E-03,1.47152598947286606E-03
211,5.43110072612762451E-05,5.59577310923487151E-05,7.04049598425626755E-05,1.37625203933566809E-03,1.40138653921894740E-03,1.46782502997666597E-03,1.39617396052926779E-03,1.41525740269571472E-03,1.47103599738329649E-03
212,5.46680530533194542E-05,5.63317531486973112E-05,6.88500003889203072E-05,1.35924492496997118E-03,1.38891831622458975E-03,1.51900702621787786E-03,1.38073298148810863E-03,1.40873112948611376E-03,1.49594002868980169E-03
213,5.52610727027058601E-05,5.69920230191200701E-05,8.70249932631850243E-05,1.38394592795521021E-03,1.40877453377470391E-03,1.48339406587183475E-03,1.39402295462787151E-03,1.42348139197565602E-03,1.47400202695280313E-03
214,5.51800476387143135E-05,5.68439834751188796E-05,6.56020129099488258E-05,1.38278293889015913E-03,1.40399308409541799E-03,1.44762708805501461E-03,1.39769504312425852E-03,1.42344374093227033E-03,1.49324210360646248E-03
215,5.57979801669716835E-05,5.73455606354400640E-05,6.57669734209775925E-05,1.39469502028077841E-03,1.41591050312854386E-03,1.50319398380815983E-03,1.40982307493686676E-03,1.43922309158369950E-03,1.50244997348636389E-03
216,5.57249877601861954E-05,5.75190433301031665E-05,7.01269600540399551E-05,1.36470398865640163E-03,1.38662251411005868E-03,1.46619405131787062E-03,1.39033596497029066E-03,1.42222485505044466E-03,2.47150997165590525E-03
217,5.69139374420046806E-05,5.84351626457646327E-05,7.11460597813129425E-05,1.39743508771061897E-03,1.41983792418614099E-03,1.49281590711325407E-03,1.41450704541057348E-03,1.43700746237300351E-03,1.49421999230980873E-03
218,5.70300035178661346E-05,5.85863523883745139E-05,8.12659272924065590E-05,1.40180299058556557E-03,1.42589529277756775E-03,1.52088294271379709E-03,1.41500495374202728E-03,1.43878107424825412E-03,1.49685994256287813E-03
219,5.81570202484726906E-05,5.99242188036442001E-05,6.89428998157382011E-05,1.42113200854510069E-03,1.44877169514074896E-03,1.57395307905972004E-03,1.42758898437023163E-03,1.46148669766262202E-03,1.60753307864069939E-03
220,5.84529479965567589E-05,5.99815143505111375E-05,6.88870204612612724E-05,1.39753601979464293E-03,1.41682534827850784E-03,1.50934897828847170E-03,1.41647993586957455E-03,1.43792167422361660E-03,1.50064704939723015E-03
