"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
126,2.34489561989903450E-05,2.46735673863440771E-05,3.82869038730859756E-05,3.49633046425879002E-04,3.59958726912736559E-04,3.75982024706900120E-04,3.86297004297375679E-04,3.95000482676550644E-04,4.13394998759031296E-04
127,2.38090287894010544E-05,2.50490795588120905E-05,3.64269362762570381E-05,3.50169022567570210E-04,3.60441557131707766E-04,3.73871065676212311E-04,3.86234954930841923E-04,3.95512691466137756E-04,4.08708001486957073E-04
128,2.37720087170600891E-05,2.51004798337817204E-05,3.53379873558878899E-05,3.15662007778882980E-04,3.24878960382193275E-04,3.38369049131870270E-04,3.48560046404600143E-04,3.57763245701789897E-04,3.67080909200012684E-04
129,2.47290590777993202E-05,2.63143802294507479E-05,3.60930571332573891E-05,3.67040978744626045E-04,3.92593845026567492E-04,4.10313019528985023E-04,4.10086009651422501E-04,4.35059927403926776E-04,4.53346059657633305E-04
130,2.48999567702412605E-05,2.62132321950048222E-05,3.86969186365604401E-05,3.64899984560906887E-04,3.90958862844854491E-04,4.08911961130797863E-04,4.08753985539078712E-04,4.35040624579414753E-04,4.50392020866274834E-04
131,2.49239383265376091E-05,2.63882451690733419E-05,3.92850488424301147E-05,3.66764958016574383E-04,3.90494626481086157E-04,4.12049004808068275E-04,4.15235059335827827E-04,4.37977374531328570E-04,4.56009060144424438E-04
132,2.50480370596051216E-05,2.65152927022427326E-05,3.68839828297495842E-05,3.76340001821517944E-04,3.93328726058825718E-04,4.09606029279530048E-04,4.17454051785171032E-04,4.40317445900291157E-04,4.58121998235583305E-04
133,2.53448961302638054E-05,2.66790698515251343E-05,3.88589687645435333E-05,3.66562977433204651E-04,3.92276325728744266E-04,4.08908003009855747E-04,4.14460082538425922E-04,4.38306358410045635E-04,4.62634023278951645E-04
134,2.53499019891023636E-05,2.81565717887133310E-05,6.01310748606920242E-05,3.66133986972272396E-04,3.94263067282736134E-04,4.29013045504689217E-04,4.13645990192890167E-04,4.40967986360192099E-04,4.70219994895160198E-04
135,2.56469938904047012E-05,2.71213735686615055E-05,4.25259349867701530E-05,3.84942977689206600E-04,3.94172699889168193E-04,4.12201974540948868E-04,4.31747990660369396E-04,4.41320762038230894E-04,4.57462971098721027E-04
136,2.57199862971901894E-05,2.71403352962806806E-05,3.83870210498571396E-05,3.66991036571562290E-04,3.90932493610307553E-04,4.11688000895082951E-04,4.14678012020885944E-04,4.38097087899222924E-04,4.51704952865839005E-04
137,2.61779641732573509E-05,2.78636772418394627E-05,4.04500169679522514E-05,3.94498929381370544E-04,4.19752993620932185E-04,4.43260069005191326E-04,4.49610990472137928E-04,4.68982239253819125E-04,4.81938943266868591E-04
138,2.63040419667959213E-05,2.76766810566186843E-05,3.94309172406792641E-05,3.97563911974430084E-04,4.18057268252596079E-04,4.36095986515283585E-04,4.43689990788698196E-04,4.67531325994059580E-04,4.80244983918964863E-04
139,2.66570132225751877E-05,2.78394052293151598E-05,3.69310146197676659E-05,3.89334978535771370E-04,4.19051866047084345E-04,4.37853042967617512E-04,4.39599971286952496E-04,4.68211948173120646E-04,4.80149989016354084E-04
140,2.65410635620355606E-05,2.78889876790344802E-05,4.13999659940600395E-05,3.88922053389251232E-04,4.19104476459324364E-04,4.26662969402968884E-04,4.41428972408175468E-04,4.69231145689263896E-04,4.87608951516449451E-04
141,2.69149895757436752E-05,2.82330065965652458E-05,3.84710729122161865E-05,3.91402048990130424E-04,4.19947025366127380E-04,4.37107984907925129E-04,4.39830007962882519E-04,4.67692726524546816E-04,4.79124952107667923E-04
142,2.69389711320400238E-05,2.83340452006086742E-05,3.85990133509039879E-05,3.90112050808966160E-04,4.19443603605031872E-04,4.30883024819195271E-04,4.38257935456931591E-04,4.67272519599646263E-04,4.86498000100255013E-04
143,2.71229073405265808E-05,2.85398866981267940E-05,3.88791086152195930E-05,3.90039989724755287E-04,4.18299296870827740E-04,4.33661974966526031E-04,4.40045958384871483E-04,4.66073139104992019E-04,4.75017935968935490E-04
144,2.72049801424145699E-05,2.86347029032185647E-05,4.00410499423742294E-05,3.90845001675188541E-04,4.08778876299038644E-04,4.27972059696912766E-04,4.39814059063792229E-04,4.57998141646385364E-04,4.86060045659542084E-04
145,2.80759995803236961E-05,2.93574226088821850E-05,3.96660761907696724E-05,4.14746929891407490E-04,4.47128071682527731E-04,4.61920979432761669E-04,4.66220080852508545E-04,4.99270203290507267E-04,5.18932007253170013E-04
146,2.80169770121574402E-05,2.95347505016252480E-05,4.30669169872999191E-05,4.12543071433901787E-04,4.45871570846065920E-04,4.58572991192340851E-04,4.64988988824188709E-04,4.99216245952993349E-04,5.09249977767467499E-04
147,2.80640088021755219E-05,2.93504854198545285E-05,3.12699703499674797E-05,4.15732967667281628E-04,4.48572840541601274E-04,4.66656056232750416E-04,4.70566912554204464E-04,5.00043703941628333E-04,5.20310015417635441E-04
148,2.81620305031538010E-05,2.95749068027362278E-05,3.90619970858097076E-05,4.25642938353121281E-04,4.48934740852564688E-04,4.66038938611745834E-04,4.67397971078753471E-04,5.00481202034279600E-04,5.12044993229210377E-04
149,2.85189598798751831E-05,3.00115719437599185E-05,4.20940341427922249E-05,4.15514921769499779E-04,4.48781338054686876E-04,4.66946046799421310E-04,4.71973093226552010E-04,5.00647503649815978E-04,5.12065016664564610E-04
150,2.87420116364955902E-05,3.01168748410418613E-05,3.94540838897228241E-05,4.15866961702704430E-04,4.47785758879035427E-04,4.63473028503358364E-04,4.67473990283906460E-04,4.98030630405992274E-04,5.14465966261923313E-04
151,2.90710013359785080E-05,3.03900270955637133E-05,3.81129793822765350E-05,4.16433089412748814E-04,4.48357501300051793E-04,4.68693091534078121E-04,4.68789017759263515E-04,4.99538616277277257E-04,5.20850997418165207E-04
152,2.93250195682048798E-05,3.07909114053472784E-05,5.03209885209798813E-05,4.16856026276946068E-04,4.34757404727861385E-04,4.57367044873535633E-04,4.68971091322600842E-04,4.87257642671465796E-04,5.15051069669425488E-04
153,2.94509809464216232E-05,3.08868038700893386E-05,4.08929772675037384E-05,4.49219951406121254E-04,4.78689511073753383E-04,4.91685932502150536E-04,5.07697928696870804E-04,5.34296098630875353E-04,5.44051988981664181E-04
154,2.96270009130239487E-05,3.08300869073718778E-05,3.76519747078418732E-05,4.47419006377458572E-04,4.77952046785503335E-04,4.95915999636054039E-04,5.00728026963770390E-04,5.33192366128787268E-04,5.49620948731899261E-04
155,2.98069790005683899E-05,3.11555119697004622E-05,4.15070680901408195E-05,4.49904007837176323E-04,4.78806209284812160E-04,4.97510074637830257E-04,5.00123016536235809E-04,5.33689345465973054E-04,5.42520079761743546E-04
156,2.99729872494935989E-05,3.12123639741912528E-05,4.40949806943535805E-05,4.39958996139466763E-04,4.76827488746494211E-04,4.93269995786249638E-04,4.96319029480218887E-04,5.32413780456408945E-04,5.43078989721834660E-04
157,3.02629778161644936E-05,3.16073565045371652E-05,4.11820365116000175E-05,4.42845979705452919E-04,4.77927874308079501E-04,4.88591031171381474E-04,4.99068060889840126E-04,5.33108428353443989E-04,5.43999951332807541E-04
158,3.04679851979017258E-05,3.17973637720569995E-05,4.06499020755290985E-05,4.52539068646728992E-04,4.79888210538774657E-04,4.97809029184281826E-04,5.09401084855198860E-04,5.35180737497284930E-04,5.54710975848138332E-04
159,3.07029113173484802E-05,3.23831260902807182E-05,4.50980151072144508E-05,4.39826981164515018E-04,4.58018134813755623E-04,4.87867044284939766E-04,4.99340007081627846E-04,5.13048587599769295E-04,5.42327994480729103E-04
160,3.07910377159714699E-05,3.21050506317988008E-05,4.17659757658839226E-05,4.29703970439732075E-04,4.40022259717807302E-04,4.57109068520367146E-04,4.84713935293257236E-04,4.93607649113982907E-04,5.03144925460219383E-04
161,3.21100233122706413E-05,3.36654484272003106E-05,4.66849887743592262E-05,5.01572969369590282E-04,5.25314171100035431E-04,5.42371999472379684E-04,5.67895011045038700E-04,5.90865502599626728E-04,6.08614063821732998E-04
162,3.21590341627597809E-05,3.37271665921434657E-05,4.44629695266485214E-05,5.00592053867876530E-04,5.24360064882785316E-04,5.34671009518206120E-04,5.66127942875027657E-04,5.90212632669136271E-04,6.07611960731446743E-04
163,3.25139844790101051E-05,3.38742590975016269E-05,4.28459607064723969E-05,4.98372013680636883E-04,5.24456002749502633E-04,5.39054977707564831E-04,5.68849965929985046E-04,5.94113905681297166E-04,6.13066018559038639E-04
164,3.27599700540304184E-05,3.40749212773516877E-05,4.47049969807267189E-05,5.03543997183442116E-04,5.25114506017416690E-04,5.42053952813148499E-04,5.75857004150748253E-04,5.95070660347119060E-04,6.14630989730358124E-04
165,3.31280753016471863E-05,3.43975686701014627E-05,4.67310892418026924E-05,5.00602996908128262E-04,5.25320383021607939E-04,5.44401002116501331E-04,5.69995027035474777E-04,5.94919332070276076E-04,6.04747910983860493E-04
166,3.32880299538373947E-05,3.44831438269466243E-05,3.78299737349152565E-05,5.08776982314884663E-04,5.25413244031369729E-04,5.33843995071947575E-04,5.71778975427150726E-04,5.95118909841403339E-04,6.14735996350646019E-04
167,3.33400676026940346E-05,3.44793649856001060E-05,4.31160442531108856E-05,4.99030924402177334E-04,5.22814115975051962E-04,5.39044965989887714E-04,5.69955911487340927E-04,5.92353084357455590E-04,6.11351919360458851E-04
168,3.33489151671528816E-05,3.45386745175346616E-05,4.29190695285797119E-05,4.98951063491404057E-04,5.09613287867978168E-04,5.34227932803332806E-04,5.70603995583951473E-04,5.79708263976499473E-04,6.00583036430180073E-04
169,3.37029341608285904E-05,3.51287896046415112E-05,4.81810420751571655E-05,5.27179916389286518E-04,5.55318226106464889E-04,5.66647038795053959E-04,5.98598970100283623E-04,6.28112297272309856E-04,6.44761021248996258E-04
170,3.39499674737453461E-05,3.55100957676768330E-05,4.61980234831571579E-05,5.34738996066153049E-04,5.54670756682753619E-04,5.73207042180001736E-04,6.02578977122902870E-04,6.28690236480906797E-04,6.45644031465053558E-04
171,3.49240144714713097E-05,3.64148063817992866E-05,4.95009589940309525E-05,5.23646012879908085E-04,5.54619296453893237E-04,5.66745991818606853E-04,5.99837047047913074E-04,6.28528652014210903E-04,6.43126084469258785E-04
172,3.49569600075483322E-05,3.63052025204524333E-05,4.65050106868147850E-05,5.35667990334331989E-04,5.55281483102589967E-04,5.73855009861290455E-04,6.09531998634338379E-04,6.29291054792701873E-04,6.46990025416016579E-04
173,3.46179585903882980E-05,3.59710457269102259E-05,4.46509802713990211E-05,5.25022973306477070E-04,5.56356427259743248E-04,5.77483908273279667E-04,5.99367893300950527E-04,6.28320025280117763E-04,6.42479048110544682E-04
174,3.46639426425099373E-05,3.59961361391469855E-05,5.69639960303902626E-05,5.25699113495647907E-04,5.54566152859478916E-04,5.64608024433255196E-04,5.98873011767864227E-04,6.26826123334467238E-04,6.41770078800618649E-04
175,3.50349582731723785E-05,3.64572019316256025E-05,4.61760209873318672E-05,5.27188065461814404E-04,5.55102585349232110E-04,5.75026962906122208E-04,5.98490005359053612E-04,6.27107883337885163E-04,6.36602984741330147E-04
176,3.52209899574518204E-05,3.65336000686511246E-05,4.59889415651559830E-05,5.25879906490445137E-04,5.49412856344133724E-04,5.75130921788513660E-04,5.99162071011960506E-04,6.20791068067774168E-04,6.35539996437728405E-04
177,3.55229713022708893E-05,3.69268347276374665E-05,5.00279711559414864E-05,5.54459984414279461E-04,5.87687044171616708E-04,5.99683029577136040E-04,6.32634037174284458E-04,6.63308700313791372E-04,6.79518096148967743E-04
178,3.57960816472768784E-05,3.72247671475633914E-05,4.76569402962923050E-05,5.52891986444592476E-04,5.87127020116895351E-04,6.06389949098229408E-04,6.32449984550476074E-04,6.63750563981011475E-04,6.83318939991295338E-04
179,3.60569683834910393E-05,3.75228049233555729E-05,4.68760263174772263E-05,5.64471003599464893E-04,5.88971772231161811E-04,5.94444107264280319E-04,6.43071951344609261E-04,6.65602870285510921E-04,6.85567967593669891E-04
180,3.60920093953609467E-05,3.76966176554560640E-05,5.02619659528136253E-05,5.52918994799256325E-04,5.84481836995109807E-04,6.05990993790328503E-04,6.30392110906541348E-04,6.61260631168261097E-04,6.72308029606938362E-04
181,3.66950407624244690E-05,3.80774174118414481E-05,5.12580154463648796E-05,5.66030037589371204E-04,5.90583792654797370E-04,6.08130940236151218E-04,6.34442898444831371E-04,6.65033857803791852E-04,6.81578996591269970E-04
182,3.67900356650352478E-05,3.80111148115247477E-05,4.67620557174086571E-05,5.65810943953692913E-04,5.90611286461353120E-04,6.06648973189294338E-04,6.43745064735412598E-04,6.66646619793027570E-04,6.76198047585785389E-04
183,3.70780471712350845E-05,3.83565470110625075E-05,4.74699772894382477E-05,5.57365012355148792E-04,5.86826344951987149E-04,6.05241977609694004E-04,6.33929041214287281E-04,6.61328856367617750E-04,6.80534052662551403E-04
184,3.73079674318432808E-05,3.87039087945595365E-05,5.25970244780182838E-05,5.56714949198067188E-04,5.73288144078105597E-04,5.98481041379272938E-04,6.33387942798435688E-04,6.49248455883935150E-04,6.72460999339818954E-04
185,3.76719981431961060E-05,3.90817836159840188E-05,4.94490377604961395E-05,5.85237052291631699E-04,6.18656447622925251E-04,6.30558002740144730E-04,6.65768980979919434E-04,6.98619472095742748E-04,7.08125066012144089E-04
186,3.78160038962960243E-05,3.93666414311155677E-05,5.26009825989603996E-05,5.83583023399114609E-04,6.21987247141078062E-04,6.42316066659986973E-04,6.64582010358572006E-04,7.00951706385240128E-04,7.19761010259389877E-04
187,3.82339349016547203E-05,3.96460946649312821E-05,5.19090099260210991E-05,5.86816924624145031E-04,6.21648435480892810E-04,6.29185000434517860E-04,6.65943953208625317E-04,7.01446676393971207E-04,7.10375024937093258E-04
188,3.83330043405294418E-05,3.97646613419055901E-05,5.26519725099205971E-05,5.83418062888085842E-04,6.19877035496756807E-04,6.33373972959816456E-04,6.68436987325549126E-04,7.01876196544617536E-04,7.11144064553081989E-04
189,3.88278858736157417E-05,4.01540601160377264E-05,4.97909495607018471E-05,5.86017034947872162E-04,6.21719110058620273E-04,6.34156982414424419E-04,6.67574931867420673E-04,7.03143358696252212E-04,7.20169977284967899E-04
190,3.89200868085026741E-05,4.44990338291972851E-05,9.14287986233830452E-04,5.84991998039186001E-04,6.14037457853555528E-04,6.31778966635465622E-04,6.67524058371782303E-04,6.95793963968753776E-04,7.16363894753158092E-04
191,3.92049551010131836E-05,4.07309137517586497E-05,5.40820183232426643E-05,5.84699911996722221E-04,5.95067888498306192E-04,6.04338012635707855E-04,6.67287036776542664E-04,6.77081652684137047E-04,6.83577032759785652E-04
192,3.95069364458322525E-05,4.11189394071698189E-05,5.65479276701807976E-05,5.67884999327361584E-04,5.76774086803197718E-04,5.93377044424414635E-04,6.46356027573347092E-04,6.56586244003846877E-04,6.64619030430912971E-04
193,4.09410567954182625E-05,4.23265958670526881E-05,5.32310223206877708E-05,6.56507094390690327E-04,6.80787119781598457E-04,6.91492925398051739E-04,7.53020052798092365E-04,7.74595271795988161E-04,7.92981008999049664E-04
194,4.10940265282988548E-05,4.23503475030883973E-05,5.56779559701681137E-05,6.57196040265262127E-04,6.80744621204212147E-04,6.96468981914222240E-04,7.49138067476451397E-04,7.74408180732280354E-04,7.82970921136438847E-04
195,4.12280205637216568E-05,4.26647067070007503E-05,5.54370926693081856E-05,6.54754927381873131E-04,6.79744755616411918E-04,6.90561952069401741E-04,7.50818988308310509E-04,7.79022054048255112E-04,7.90886930190026760E-04
196,4.12890221923589706E-05,4.27508563734591005E-05,5.55780716240406036E-05,6.65432075038552284E-04,6.80762002011760887E-04,6.94382935762405396E-04,7.64632946811616421E-04,7.80259722378105086E-04,8.01571062766015530E-04
197,4.17300034314393997E-05,4.30734409019350981E-05,5.62160275876522064E-05,6.57095923088490963E-04,6.80732460459694002E-04,7.00319069437682629E-04,7.53397005610167980E-04,7.78408314799890113E-04,7.88817997090518475E-04
198,4.18389681726694107E-05,4.33890160638839139E-05,5.63779613003134727E-05,6.56259013339877129E-04,6.81642234558239683E-04,6.96356059052050114E-04,7.54785025492310524E-04,7.79768007341772500E-04,7.90372956544160843E-04
199,4.24700556322932243E-05,4.40621597226709000E-05,5.68240648135542870E-05,6.54872972518205643E-04,6.78187437588349254E-04,6.94265938363969326E-04,7.54904933273792267E-04,7.77157248230651203E-04,7.89465033449232578E-04
200,4.27189515903592110E-05,4.40919614629819924E-05,5.35789877176284790E-05,6.55260984785854816E-04,6.71479079173877957E-04,6.87930965796113014E-04,7.54163018427789211E-04,7.71025033900514067E-04,7.94521067291498184E-04
201,4.32749511674046516E-05,4.52360924100503339E-05,5.98229235038161278E-05,6.96005998179316521E-04,7.15455957688391304E-04,7.29660037904977798E-04,7.97832966782152653E-04,8.17681150510907347E-04,8.59181978739798069E-04
202,4.35709953308105469E-05,4.51477768365293823E-05,5.86688984185457230E-05,6.93717040121555328E-04,7.14366452302783793E-04,7.30515108443796635E-04,7.86671997047960758E-04,8.16004902590066329E-04,8.29168013297021389E-04
203,4.34110406786203384E-05,4.48375754058361016E-05,4.83880285173654556E-05,6.92883972078561783E-04,7.14751344639807593E-04,7.22655910067260265E-04,7.96714914031326771E-04,8.17352364538237409E-04,8.25498020276427269E-04
204,4.35990514233708382E-05,4.50219836784526727E-05,5.73690049350261688E-05,6.84784026816487312E-04,7.14165788376703876E-04,7.32481945306062698E-04,7.87495984695851803E-04,8.16814635181799535E-04,8.30195960588753223E-04
205,4.37609851360321045E-05,4.53508133068680785E-05,5.34420832991600037E-05,6.87108957208693027E-04,7.16498531401157327E-04,7.31635955162346363E-04,7.86153017543256283E-04,8.16041042562574005E-04,8.33999947644770145E-04
206,4.40200092270970345E-05,4.55549982143566031E-05,5.70970587432384491E-05,6.88502914272248745E-04,7.16713758883997642E-04,7.29217077605426311E-04,7.87810073234140873E-04,8.17165075568482367E-04,8.33048019558191299E-04
207,4.44380566477775574E-05,4.61170886410400299E-05,6.01599458605051041E-05,6.86908024363219738E-04,7.14853550307452705E-04,7.33201042748987675E-04,7.88312056101858616E-04,8.15319203538819918E-04,8.25171009637415409E-04
208,4.47039492428302765E-05,4.60201431997120267E-05,5.71830896660685539E-05,6.86448998749256134E-04,7.04842801205813837E-04,7.36320973373949528E-04,7.86805991083383560E-04,8.06661072419956283E-04,8.24042013846337795E-04
209,4.50909137725830078E-05,4.63458820013329490E-05,5.30020333826541901E-05,7.17056915163993835E-04,7.50557141145691276E-04,7.64008029364049435E-04,8.26817005872726440E-04,8.56662307633086978E-04,8.68333969265222549E-04
210,4.51609957963228226E-05,4.66718821553513519E-05,6.02140789851546288E-05,7.18774972483515739E-04,7.51261324621736747E-04,7.57816946133971214E-04,8.23060050606727600E-04,8.56908615678549025E-04,8.68518953211605549E-04
211,4.57209534943103790E-05,4.73302189493551834E-05,6.04570377618074417E-05,7.17682065442204475E-04,7.51688467571511921E-04,7.65510951168835163E-04,8.22418951429426670E-04,8.58287781011313460E-04,8.73824930749833584E-04
212,4.57019777968525887E-05,4.73630748456343970E-05,5.92729775235056877E-05,7.18672061339020729E-04,7.52481232630089394E-04,7.69738922826945782E-04,8.25440976768732071E-04,8.58256857609376151E-04,8.75473022460937500E-04
213,4.63449396193027496E-05,4.78531204862520017E-05,6.06880057603120804E-05,7.20554031431674957E-04,7.52453795867040281E-04,7.72636965848505497E-04,8.34911013953387737E-04,8.57709156116470998E-04,8.74156015925109386E-04
214,4.63048927485942841E-05,4.78923623450100568E-05,6.00500497967004776E-05,7.20115029253065586E-04,7.53888759063556235E-04,7.71413906477391720E-04,8.24225018732249737E-04,8.59612495405599189E-04,8.76929960213601589E-04
215,4.68590296804904938E-05,4.81788639444857879E-05,5.75250014662742615E-05,7.19550997018814087E-04,7.49332804698497521E-04,7.62861920520663261E-04,8.24195914901793003E-04,8.54368269210681514E-04,8.78021935932338238E-04
216,4.70499508082866669E-05,4.86213382100686352E-05,6.23230589553713799E-05,7.47205922380089760E-04,7.55866186227649407E-04,7.73416948504745960E-04,8.51607997901737690E-04,8.61053470289334789E-04,8.68642004206776619E-04
217,4.86730132251977921E-05,5.02860540291294363E-05,6.26490218564867973E-05,7.51895946450531483E-04,7.89685281924903384E-04,7.98633089289069176E-04,8.64083995111286640E-04,8.99914749898016761E-04,9.25539061427116394E-04
218,4.87379729747772217E-05,5.00424188794568024E-05,5.94209413975477219E-05,7.51045066863298416E-04,7.89987944299355314E-04,8.04556999355554581E-04,8.61775944940745831E-04,8.99159652180969672E-04,9.12209041416645050E-04
219,5.00609166920185089E-05,5.15595223987475092E-05,6.48470595479011536E-05,7.60704046115279198E-04,7.88427996449172705E-04,8.04833020083606243E-04,8.71945987455546856E-04,8.98784146411344223E-04,9.17396042495965958E-04
220,5.02689508721232414E-05,5.16911875456571492E-05,6.33690506219863892E-05,7.52374064177274704E-04,7.88848148658871542E-04,8.10546916909515858E-04,8.60068947076797485E-04,8.98328076582402199E-04,9.16884979233145714E-04
221,4.94850100949406624E-05,5.08537061978131408E-05,6.42450759187340736E-05,7.53077096305787563E-04,7.91351707885041742E-04,8.10167985036969185E-04,8.67994967848062515E-04,9.00728104170411825E-04,9.08036949113011360E-04
222,4.95660351589322090E-05,5.11314522009342928E-05,6.56549818813800812E-05,7.53149040974676609E-04,7.91853268165141483E-04,8.02692957222461700E-04,8.66236980073153973E-04,9.01807416230440218E-04,9.17503959499299526E-04
223,5.00120222568511963E-05,5.15161792282015069E-05,6.37890771031379700E-05,7.54562905058264732E-04,7.75995310395956144E-04,8.10135970823466778E-04,8.65255016833543777E-04,8.85681451763957765E-04,9.08044981770217419E-04
224,5.02029433846473694E-05,5.16243284801021129E-05,6.11060531809926033E-05,7.26556056179106236E-04,7.36477166647091772E-04,7.53992004320025444E-04,8.36191000416874886E-04,8.44501699320972113E-04,8.59856954775750637E-04
225,5.18580200150609016E-05,5.34193380735814566E-05,6.34960597380995750E-05,8.34321021102368832E-04,8.60005127033218529E-04,8.73196055181324482E-04,9.57784941419959068E-04,9.83006114838645131E-04,9.91902081295847893E-04
226,5.21070323884487152E-05,5.35544793820008744E-05,6.17509940639138222E-05,8.32692021504044533E-04,8.59567818697542152E-04,8.75697005540132523E-04,9.58712887950241566E-04,9.82893795007839816E-04,9.93903027847409248E-04
227,5.25610521435737610E-05,5.40634797653183211E-05,6.64179679006338120E-05,8.33769910968840122E-04,8.61486362991854739E-04,8.80996929481625557E-04,9.63452970609068871E-04,9.89347440190613140E-04,1.00070494227111340E-03
228,5.27569791302084923E-05,5.40474860463291401E-05,6.36950135231018066E-05,8.31965939141809940E-04,8.59935072949156304E-04,8.78370017744600773E-04,9.64347040280699730E-04,9.88702282775193392E-04,9.99309937469661236E-04
229,5.26850344613194466E-05,5.41439652442932259E-05,6.76779309287667274E-05,8.35716025903820992E-04,8.60874357167631487E-04,8.78044986166059971E-04,9.69237997196614742E-04,9.88913747714832226E-04,9.95999085716903210E-04
230,5.28569798916578293E-05,5.41278254240751245E-05,6.44659157842397690E-05,8.34443024359643459E-04,8.59448608243837961E-04,8.75273952260613441E-04,9.64374048635363579E-04,9.87635970814153188E-04,9.95812006294727325E-04
231,5.38579188287258148E-05,5.52203471306711416E-05,6.47240085527300835E-05,8.34923004731535912E-04,8.59813771676271672E-04,8.79305065609514713E-04,9.64914099313318729E-04,9.87542816437781204E-04,1.00104894954711199E-03
232,5.40149630978703499E-05,5.54170896066352576E-05,6.46320404484868050E-05,8.34333011880517006E-04,8.48279758356511771E-04,8.74550081789493561E-04,9.65068000368773937E-04,9.77129894308745306E-04,1.00998498965054750E-03
233,5.42890047654509544E-05,5.59646799229085516E-05,6.90049491822719574E-05,8.69852956384420395E-04,8.97411999758332846E-04,9.13537922315299511E-04,1.00172800011932850E-03,1.03081001550890542E-03,1.04706094134598970E-03
234,5.44560607522726059E-05,5.58144244132563477E-05,6.50449655950069427E-05,8.70301038958132267E-04,8.97534857504069666E-04,9.07326000742614269E-04,1.00054801441729069E-03,1.03042560163885350E-03,1.04853801894932985E-03
235,5.51210250705480576E-05,5.63853286439552941E-05,6.64130784571170807E-05,8.66704969666898251E-04,8.97239049663767435E-04,9.12646995857357979E-04,1.00184895563870668E-03,1.03064564988017068E-03,1.05091102886945009E-03
236,5.52959972992539406E-05,5.67647017305716682E-05,6.59689540043473244E-05,8.68566916324198246E-04,8.98110016714781176E-04,9.13158990442752838E-04,1.00510602351278067E-03,1.03218560921959635E-03,1.04769598692655563E-03
237,5.55070582777261734E-05,5.69224596256390165E-05,6.91510504111647606E-05,8.70597083121538162E-04,8.99161666166037256E-04,9.06024943105876446E-04,1.00260309409350157E-03,1.03018804220482711E-03,1.04657607153058052E-03
238,5.58219617232680321E-05,5.72112400550395315E-05,6.76600029692053795E-05,8.69162962771952152E-04,9.00970076909288903E-04,9.12093906663358212E-04,1.00219505839049816E-03,1.03143329732120021E-03,1.04919599834829569E-03
239,5.60909975320100784E-05,5.74334058910608237E-05,7.02469842508435249E-05,8.70629912242293358E-04,8.99644700111821498E-04,9.15916054509580135E-04,1.00236502476036549E-03,1.03002997231669722E-03,1.03932106867432594E-03
240,5.62020577490329742E-05,5.77486236579716097E-05,7.15820351615548134E-05,8.70736083015799522E-04,8.90422883676364810E-04,9.13631985895335674E-04,1.00219796877354383E-03,1.02286260575056107E-03,1.04575592558830976E-03
241,5.71419950574636459E-05,5.84667798830196129E-05,6.84380065649747849E-05,9.04556014575064182E-04,9.38605238916352213E-04,9.62362973950803280E-04,1.05050392448902130E-03,1.07572208624333180E-03,1.08576694037765265E-03
242,5.72949647903442383E-05,5.89340011356398425E-05,7.20419920980930328E-05,9.05486987903714180E-04,9.39918326912447940E-04,9.45128966122865677E-04,1.03923794813454151E-03,1.07574828783981542E-03,1.08833797276020050E-03
243,5.75840240344405174E-05,5.91915880795568358E-05,7.21060205250978470E-05,9.11098090000450611E-04,9.39556217053905151E-04,9.57840937189757824E-04,1.04358396492898464E-03,1.07537978095933757E-03,1.09583907760679722E-03
244,5.77149912714958191E-05,6.00178801687434224E-05,7.79149122536182404E-05,9.30208014324307442E-04,9.41139587666839144E-04,9.71363042481243610E-04,1.06879894156008959E-03,1.07852789573371411E-03,1.09171704389154911E-03
245,5.88760012760758400E-05,6.02629838977008885E-05,6.92040193825960159E-05,9.07163019292056561E-04,9.41119198687374739E-04,9.57295997068285942E-04,1.04403903242200613E-03,1.07807095046155081E-03,1.09409098513424397E-03
246,5.91259449720382690E-05,6.04366726474836336E-05,6.98299845680594444E-05,9.08367102965712547E-04,9.58740389905870204E-04,2.68704001791775227E-03,1.04367092717438936E-03,1.07639717869460597E-03,1.09704909846186638E-03
247,5.89579576626420021E-05,6.04570191353559456E-05,7.35470093786716461E-05,9.08402027562260628E-04,9.39619675045832970E-04,9.51029011048376560E-04,1.04556803125888109E-03,1.07491595903411478E-03,1.08731794171035290E-03
248,5.90919516980648041E-05,6.03962404420599211E-05,6.94600166752934456E-05,9.08277928829193115E-04,9.21311633428558807E-04,9.47638996876776218E-04,1.04492995887994766E-03,1.05729227303527325E-03,1.08604098204523325E-03
249,5.96290919929742813E-05,6.09957857523113486E-05,6.74969051033258438E-05,9.52237984165549278E-04,9.81376100098713990E-04,1.00980710703879595E-03,1.08621094841510057E-03,1.12188796396367257E-03,1.12982606515288353E-03
250,5.97289763391017914E-05,6.12460763659328130E-05,7.25390855222940445E-05,9.42024984396994114E-04,9.81532053556293535E-04,9.91223962046205997E-04,1.09199504368007183E-03,1.12330665113404438E-03,1.13606697414070368E-03
251,6.04341039434075356E-05,6.18485134327784246E-05,7.51459738239645958E-05,9.44474944844841957E-04,9.82001646189019101E-04,9.97328083030879498E-04,1.08393910340964794E-03,1.12284753122366960E-03,1.13897095434367657E-03
